# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = /Users/seanreed1/.cmdstanpy/cmdstan-2.22.1/examples/bernoulli/bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 50844
# output
#   file = /Users/seanreed1/BAYESIAN-REPOS/MY-RAOS-LECTURE/bernoulli-202010021107-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.23201,0.81924,0.782915,1,3,0,8.07747,0.142201
-8.86499,0.875209,0.782915,2,3,0,8.99979,0.0633834
-7.08752,0.938117,0.782915,1,3,0,9.22432,0.157489
-7.26741,0.976921,0.782915,1,1,0,7.27664,0.138944
-7.58093,0.964585,0.782915,1,1,0,7.58657,0.115444
-7.73379,0.98472,0.782915,1,1,0,7.79322,0.106419
-7.97235,0.978164,0.782915,1,1,0,8.02224,0.0944326
-6.77563,0.959444,0.782915,1,3,0,8.43523,0.221423
-7.47769,0.858685,0.782915,1,3,0,7.97581,0.416705
-8.21329,0.943738,0.782915,2,3,0,8.26662,0.491137
-6.80338,1,0.782915,2,3,0,7.99275,0.210023
-6.84215,0.991723,0.782915,2,3,0,6.90473,0.198548
-7.55218,0.90538,0.782915,1,3,0,7.73538,0.117287
-6.84068,0.977833,0.782915,1,3,0,7.62427,0.198928
-6.84003,1,0.782915,1,1,0,6.85619,0.199097
-6.85692,0.999391,0.782915,2,7,0,6.857,0.311119
-6.94536,0.98059,0.782915,1,1,0,6.95213,0.333408
-6.9813,0.894826,0.782915,1,3,0,7.74748,0.17172
-6.97507,0.989223,0.782915,2,3,0,7.18545,0.172673
-7.38703,0.955971,0.782915,2,3,0,7.55992,0.128986
-6.7512,0.965603,0.782915,1,3,0,7.79987,0.260052
-7.36836,0.926058,0.782915,2,3,0,7.48605,0.402917
-6.94575,1,0.782915,1,1,0,7.26995,0.333496
-6.94484,1,0.782915,2,3,0,6.98769,0.333293
-7.14122,0.985222,0.782915,2,3,0,7.15143,0.370023
-6.76933,0.966131,0.782915,1,3,0,7.40018,0.224805
-6.85615,0.864698,0.782915,2,3,0,8.12527,0.310893
-6.75055,0.998517,0.782915,1,3,0,6.86089,0.258951
-6.74827,0.996974,0.782915,2,3,0,6.77419,0.252808
-6.77349,0.990071,0.782915,2,3,0,6.82197,0.222523
-6.86408,0.811486,0.782915,3,7,0,8.38318,0.313181
-7.02505,0.964603,0.782915,1,1,0,7.02719,0.349723
-7.09478,0.983861,0.782915,1,1,0,7.13932,0.362291
-6.89717,0.96438,0.782915,2,3,0,7.42104,0.322021
-6.75801,1,0.782915,2,3,0,6.87044,0.232616
-6.75268,0.997328,0.782915,2,7,0,6.7792,0.262199
-7.77198,0.878977,0.782915,2,7,0,7.77396,0.104344
-7.65605,0.993816,0.782915,2,7,0,7.7941,0.437253
-6.74805,1,0.782915,2,3,0,7.61005,0.250973
-6.77172,0.959619,0.782915,2,3,0,7.08203,0.277846
-6.75151,0.996522,0.782915,1,3,0,6.79835,0.239657
-6.75151,0.902861,0.782915,1,3,0,7.36681,0.239657
-6.8252,0.980797,0.782915,1,3,0,6.88921,0.301113
-6.9105,0.933897,0.782915,2,7,0,7.30081,0.183627
-6.7515,0.988699,0.782915,1,3,0,7.02041,0.260524
-7.07541,0.940039,0.782915,1,3,0,7.16121,0.358926
-7.42235,0.920259,0.782915,1,1,0,7.44022,0.409857
-6.8477,0.963636,0.782915,2,3,0,7.72138,0.308371
-6.85513,0.947278,0.782915,1,3,0,7.21848,0.195323
-6.88979,0.989815,0.782915,2,3,0,6.99899,0.187682
-7.01161,0.981853,0.782915,1,1,0,7.01283,0.167304
-6.79101,0.998021,0.782915,2,7,0,6.98186,0.287786
-7.53359,0.755932,0.782915,1,3,0,8.55479,0.118507
-7.49105,1,0.782915,1,1,0,7.61426,0.121384
-7.46204,1,0.782915,2,3,0,7.57486,0.123419
-7.53941,0.991661,0.782915,1,1,0,7.60987,0.118123
-7.14736,0.999938,0.782915,3,7,0,7.49491,0.150713
-6.8091,0.955036,0.782915,1,3,0,7.67543,0.295284
-6.75369,0.730153,0.782915,3,7,0,8.74853,0.236848
-6.80361,0.961618,0.782915,2,3,0,7.09793,0.293135
-8.00884,0.815187,0.782915,2,3,0,8.52597,0.472802
-7.03866,1,0.782915,2,7,0,7.86512,0.163622
-6.96069,0.903579,0.782915,3,7,0,8.01009,0.336754
-6.88451,0.935501,0.782915,1,3,0,7.51741,0.188771
-8.45081,0.783232,0.782915,1,3,0,9.15002,0.0757195
-8.88039,0.971842,0.782915,1,1,0,8.9297,0.0629769
-9.43345,0.969884,0.782915,1,1,0,9.47534,0.0503056
-8.55781,1,0.782915,1,1,0,9.38065,0.0722499
-7.31495,0.999147,0.782915,2,3,0,8.63257,0.134808
-6.9966,0.99286,0.782915,2,3,0,7.46299,0.16945
-7.12059,0.98293,0.782915,1,1,0,7.12991,0.153656
-6.78175,0.990809,0.782915,1,3,0,7.14408,0.218509
-6.92255,0.982486,0.782915,2,3,0,6.96674,0.181407
-6.77901,0.998804,0.782915,2,3,0,6.93909,0.219772
-6.78042,0.986761,0.782915,2,7,0,6.88717,0.282679
-6.75195,0.989228,0.782915,2,3,0,6.87179,0.239026
-7.1812,0.94808,0.782915,2,3,0,7.19225,0.147176
-6.79453,0.957179,0.782915,1,3,0,7.68659,0.28935
-6.75572,0.986618,0.782915,2,3,0,6.91117,0.234707
-7.2675,0.895298,0.782915,1,3,0,7.56261,0.38915
-7.6459,0.970372,0.782915,2,3,0,7.69636,0.436138
-7.74367,0.996281,0.782915,2,7,0,7.76031,0.105875
-8.02637,0.974458,0.782915,1,1,0,8.06695,0.0920058
-7.65905,1,0.782915,1,1,0,8.01172,0.110678
-7.60093,1,0.782915,1,1,0,7.74414,0.114191
-7.25176,1,0.782915,1,1,0,7.56297,0.140364
-6.75032,1,0.782915,2,3,0,7.1625,0.258537
-6.75029,1,0.782915,2,3,0,6.75075,0.258491
-7.23967,0.94177,0.782915,2,3,0,7.32525,0.385137
-7.39868,0.709135,0.782915,1,3,0,9.52619,0.128091
-7.35822,0.998547,0.782915,2,7,0,7.42055,0.401581
-7.23556,1,0.782915,1,1,0,7.41136,0.384536
-6.74898,1,0.782915,2,3,0,7.18162,0.244543
-6.78368,0.962336,0.782915,2,3,0,7.06967,0.284328
-6.8245,0.969925,0.782915,1,3,0,7.00219,0.203361
-7.57756,0.952221,0.782915,2,3,0,7.57848,0.428471
-6.75186,0.978432,0.782915,1,3,0,7.80883,0.239161
-6.83364,0.985362,0.782915,1,3,0,6.85622,0.200799
-6.75231,1,0.782915,2,7,0,6.81842,0.26169
-7.07742,0.914825,0.782915,1,3,0,7.36875,0.158707
-6.93015,1,0.782915,2,3,0,7.05777,0.180054
-7.03426,0.984905,0.782915,1,1,0,7.04019,0.164206
-7.04708,0.998217,0.782915,1,1,0,7.08759,0.16252
-7.02255,0.988212,0.782915,2,3,0,7.2812,0.165787
-6.87813,1,0.782915,1,1,0,7.00073,0.190118
-6.7522,1,0.782915,2,7,0,6.85461,0.261545
-6.78033,0.989714,0.782915,1,3,0,6.8228,0.219157
-6.79919,0.983648,0.782915,1,3,0,6.92953,0.291333
-6.97129,0.965092,0.782915,2,3,0,7.11611,0.339002
-6.8003,0.987236,0.782915,2,3,0,7.0835,0.291794
-6.83719,0.992183,0.782915,1,1,0,6.84069,0.305088
-6.97851,0.969301,0.782915,1,1,0,6.97924,0.340507
-7.55298,0.682604,0.782915,1,3,0,9.29467,0.117236
-6.75448,0.999181,0.782915,2,7,0,7.41309,0.264382
-6.75612,0.611882,0.782915,3,7,0,10.1028,0.266129
-6.75583,0.88943,0.782915,2,3,0,7.68091,0.265837
-7.65146,0.891789,0.782915,2,7,0,7.65374,0.111127
-7.98832,0.989528,0.782915,2,3,0,8.01261,0.0937052
-8.60223,0.953637,0.782915,2,3,0,9.14472,0.0708717
-8.64138,0.997398,0.782915,1,1,0,8.82089,0.0696857
-9.29627,0.888297,0.782915,2,3,0,11.4942,0.0531323
-9.38042,0.995763,0.782915,1,1,0,9.58108,0.0513763
-8.35307,0.980401,0.782915,2,7,0,9.25716,0.502925
-9.05863,0.962422,0.782915,2,7,0,9.07103,0.0585019
-6.75894,0.977742,0.782915,2,7,0,8.72586,0.268767
-6.7529,1,0.782915,1,1,0,6.7578,0.262484
-6.90223,0.95582,0.782915,1,3,0,7.04967,0.185208
-7.00669,0.984528,0.782915,1,1,0,7.01017,0.167998
-6.75951,0.992887,0.782915,1,3,0,7.04114,0.23138
-6.75568,0.999283,0.782915,2,3,0,6.76877,0.234751
-7.84253,0.855656,0.782915,2,3,0,8.35029,0.45675
-7.1051,1,0.782915,1,1,0,7.66527,0.364048
-7.99218,0.931715,0.782915,2,3,0,7.99228,0.471243
-6.99138,1,0.782915,2,7,0,7.82595,0.170215
-6.93895,0.94813,0.782915,1,3,0,7.69799,0.331973
-6.94032,1,0.782915,2,7,0,6.94638,0.178294
-7.08075,0.979972,0.782915,1,1,0,7.08357,0.158303
-7.18124,0.986799,0.782915,1,1,0,7.20367,0.147171
-7.07662,1,0.782915,1,1,0,7.18846,0.158805
-6.7649,0.976174,0.782915,1,3,0,7.37221,0.273424
-7.04356,0.911584,0.782915,1,3,0,7.38528,0.162978
-7.10823,0.923532,0.782915,1,3,0,8.16568,0.364576
-7.10823,0.908115,0.782915,1,1,0,7.4301,0.364576
-6.91239,1,0.782915,1,1,0,7.06905,0.325781
-6.88556,0.936498,0.782915,1,3,0,7.42818,0.188552
-6.74815,0.995318,0.782915,1,3,0,6.93298,0.248007
-6.84629,0.989182,0.782915,2,3,0,6.85202,0.307937
-6.76591,0.931206,0.782915,2,3,0,7.39857,0.226867
-7.0454,0.932887,0.782915,1,3,0,7.295,0.353527
-7.32493,0.735771,0.782915,1,3,0,8.87664,0.13397
-7.32275,0.983106,0.782915,2,3,0,7.74636,0.134153
-7.93552,0.945438,0.782915,2,3,0,8.25227,0.0961428
-6.75195,0.957449,0.782915,1,3,0,8.55103,0.239035
-6.8704,0.970923,0.782915,1,3,0,6.96145,0.314953
-7.05222,0.959946,0.782915,1,1,0,7.05397,0.354775
-7.26153,0.9516,0.782915,1,1,0,7.2896,0.388297
-6.74808,0.990477,0.782915,1,3,0,7.35052,0.251398
-6.78714,0.990542,0.782915,1,3,0,6.8113,0.216169
-6.78997,0.999838,0.782915,2,3,0,6.79608,0.215011
-6.89861,0.960067,0.782915,1,3,0,7.13986,0.322384
-7.7647,0.860408,0.782915,3,7,0,7.95767,0.104734
-7.98692,0.979871,0.782915,1,1,0,8.04318,0.0937687
-8.38418,0.989448,0.782915,2,3,0,8.41683,0.0779949
-8.62501,0.970409,0.782915,3,7,0,8.67701,0.524392
-7.30675,1,0.782915,1,1,0,8.29736,0.394642
-6.92068,1,0.782915,2,3,0,7.21745,0.327759
-6.74835,0.996193,0.782915,1,3,0,6.94975,0.253205
-6.75506,0.990104,0.782915,2,3,0,6.82577,0.265023
-6.88494,0.962739,0.782915,2,7,0,7.02987,0.188681
-6.83142,0.965867,0.782915,1,3,0,7.22687,0.303206
-6.94707,0.919782,0.782915,1,3,0,7.40123,0.177157
-6.86637,0.993668,0.782915,2,3,0,7.05205,0.192708
-7.59928,0.882969,0.782915,2,3,0,8.50914,0.43094
-7.33616,1,0.782915,1,1,0,7.61597,0.398642
-6.75823,0.97103,0.782915,1,3,0,7.58173,0.232429
-7.71156,0.885885,0.782915,2,3,0,7.71956,0.107657
-7.59473,1,0.782915,1,1,0,7.77097,0.114577
-6.74845,0.960322,0.782915,1,3,0,8.10085,0.253674
-6.74831,0.999867,0.782915,1,3,0,6.74958,0.247025
-6.84989,0.977715,0.782915,1,3,0,6.89997,0.196596
-7.20846,0.902728,0.782915,1,3,0,7.83942,0.38051
-7.25447,0.988981,0.782915,1,1,0,7.34725,0.387283
-7.10102,1,0.782915,1,1,0,7.26431,0.363356
-6.8229,1,0.782915,2,7,0,7.0578,0.203828
-7.44536,0.844396,0.782915,2,3,0,8.20557,0.124618
-7.17038,1,0.782915,1,1,0,7.41613,0.148286
-7.10535,1,0.782915,1,1,0,7.19586,0.155393
-7.63594,0.861138,0.782915,3,7,0,8.83855,0.112053
-7.05936,0.938538,0.782915,2,3,0,8.68059,0.160949
-6.82473,0.949371,0.782915,2,7,0,7.55604,0.30095
-6.81508,1,0.782915,2,3,0,6.83393,0.297526
-6.75443,0.834086,0.782915,2,3,0,8.13698,0.236032
-7.03753,0.973181,0.782915,2,3,0,7.04505,0.35207
-6.84434,1,0.782915,1,1,0,6.99462,0.307337
-6.91609,0.984349,0.782915,1,1,0,6.92268,0.326671
-7.02569,0.975395,0.782915,1,1,0,7.04036,0.349844
-7.53693,0.679723,0.782915,1,3,0,9.38704,0.118287
-7.06154,0.993674,0.782915,2,3,0,7.68592,0.160673
-6.9175,1,0.782915,1,1,0,7.04171,0.182326
-6.81851,0.995976,0.782915,2,3,0,6.9783,0.205135
-8.9756,0.631524,0.782915,1,3,0,10.4535,0.0605352
-9.43453,0.975574,0.782915,1,1,0,9.49973,0.0502841
-9.66696,0.989195,0.782915,1,1,0,9.8176,0.0458962
-7.22225,1,0.782915,2,3,0,9.46178,0.143128
-7.22222,0.984238,0.782915,2,3,0,7.58867,0.143131
-6.94522,0.993587,0.782915,2,3,0,7.34596,0.177465
-6.7485,1,0.782915,2,3,0,6.91077,0.253879
-8.38222,0.823413,0.782915,2,3,0,8.69344,0.505314
-9.25486,0.801802,0.782915,1,1,0,9.48437,0.568257
-6.77503,0.976262,0.782915,2,3,0,9.48578,0.279774
-6.78422,0.985144,0.782915,1,3,0,6.89067,0.217415
-6.8274,0.976541,0.782915,1,3,0,6.99439,0.301861
-7.34129,0.806869,0.782915,2,7,0,8.28501,0.132622
-7.56252,0.975525,0.782915,1,1,0,7.58546,0.116619
-7.73373,0.944558,0.782915,3,7,0,8.54903,0.106422
-6.78995,1,0.782915,2,3,0,7.61399,0.215018
-6.77595,0.988863,0.782915,1,3,0,6.90001,0.280288
-6.74803,0.784698,0.782915,2,3,0,8.60945,0.250476
-7.2985,0.874123,0.782915,2,3,0,7.69569,0.13621
-7.75061,0.950811,0.782915,1,1,0,7.75063,0.105497
-7.88176,0.987807,0.782915,1,1,0,7.96257,0.0987249
-7.60819,0.846516,0.782915,1,3,0,11.2248,0.431944
-7.62771,0.995131,0.782915,1,1,0,7.82517,0.434126
-7.62771,0.687778,0.782915,1,1,0,8.75615,0.434126
-7.84443,0.946964,0.782915,1,1,0,8.00397,0.45694
-9.52776,0.652776,0.782915,1,1,0,9.56825,0.585244
-7.66283,1,0.782915,2,3,0,9.06746,0.437993
-7.61789,1,0.782915,1,1,0,7.84536,0.433031
-7.49347,1,0.782915,3,7,0,7.57124,0.121217
-7.08573,0.898794,0.782915,1,3,0,9.1478,0.360729
-7.12986,0.999597,0.782915,2,7,0,7.13252,0.152621
-7.50318,0.883474,0.782915,1,3,0,9.11071,0.419777
-8.12865,0.854513,0.782915,1,1,0,8.19832,0.483715
-8.09173,1,0.782915,1,1,0,8.43469,0.480405
-7.3684,1,0.782915,1,1,0,7.94625,0.402922
-6.87292,0.9588,0.782915,2,3,0,7.71543,0.315646
-6.8686,1,0.782915,2,3,0,6.89617,0.314452
-7.10431,0.948256,0.782915,1,1,0,7.10449,0.363915
-6.76013,0.974597,0.782915,1,3,0,7.30095,0.230892
-6.75446,0.989599,0.782915,2,3,0,6.84814,0.235995
-6.90613,0.985646,0.782915,2,3,0,6.90735,0.324254
-7.17126,0.94108,0.782915,1,1,0,7.17272,0.374802
-7.15441,1,0.782915,1,1,0,7.25409,0.372142
-7.30642,0.964108,0.782915,1,1,0,7.36504,0.394597
-6.84929,0.96654,0.782915,2,3,0,7.58573,0.308853
-6.84929,0.729823,0.782915,1,3,0,8.53516,0.308853
-7.12712,0.855426,0.782915,2,7,0,7.86677,0.152924
-6.86343,0.99386,0.782915,2,7,0,7.12181,0.312996
-6.89037,0.931043,0.782915,1,3,0,7.34014,0.187565
-6.79507,0.998161,0.782915,2,7,0,6.88878,0.289583
-7.12946,0.869373,0.782915,1,3,0,7.69233,0.152666
-7.12946,0.98684,0.782915,1,1,0,7.2466,0.152666
-6.865,0.996022,0.782915,2,3,0,7.19803,0.193017
-6.80293,1,0.782915,1,1,0,6.85487,0.210178
-7.80055,0.927876,0.782915,2,3,0,7.81771,0.452511
-7.27206,1,0.782915,1,1,0,7.70535,0.389798
-8.3319,0.768303,0.782915,1,1,0,8.33698,0.501175
-8.92771,0.859592,0.782915,1,1,0,9.1904,0.546375
-10.2642,0.855549,0.782915,3,7,0,10.8351,0.0365241
-10.4945,0.95185,0.782915,3,7,0,11.5841,0.0335099
-7.15209,0.966435,0.782915,1,3,0,12.0961,0.150206
-6.83793,0.949396,0.782915,2,3,0,7.78995,0.199647
-6.98849,0.948353,0.782915,2,3,0,7.51849,0.342549
-6.85619,1,0.782915,2,3,0,6.96197,0.310904
-7.49452,0.911238,0.782915,2,7,0,7.54302,0.121145
-7.50775,0.998571,0.782915,1,1,0,7.60411,0.12024
-7.32562,1,0.782915,1,1,0,7.51631,0.133913
-7.52215,0.977968,0.782915,1,1,0,7.54848,0.119269
-7.51458,0.996664,0.782915,2,7,0,7.57054,0.421135
-7.01357,0.998253,0.782915,2,7,0,7.48762,0.167029
-7.31947,0.96352,0.782915,2,3,0,7.52583,0.134427
-7.20208,1,0.782915,1,1,0,7.33675,0.145086
-6.77477,0.987014,0.782915,1,3,0,7.26366,0.221859
-6.76466,0.992916,0.782915,1,3,0,6.84212,0.273251
-6.75491,1,0.782915,2,3,0,6.76275,0.264861
-6.89245,0.957116,0.782915,1,3,0,7.04308,0.187143
-6.75944,0.98512,0.782915,2,7,0,7.03292,0.269202
-6.86025,0.964045,0.782915,1,3,0,7.00271,0.194113
-7.455,0.865807,0.782915,1,3,0,8.26563,0.413928
-7.49751,0.989535,0.782915,1,1,0,7.65131,0.419097
-6.89952,0.909463,0.782915,2,3,0,8.4337,0.185736
-6.75674,1,0.782915,2,7,0,6.87331,0.266745
-6.74979,0.978445,0.782915,2,3,0,6.92453,0.257488
-7.39958,0.838406,0.782915,1,3,0,7.94953,0.128022
-6.79174,0.945033,0.782915,1,3,0,8.08319,0.288117
-6.93587,0.971006,0.782915,2,3,0,7.05545,0.331277
-6.83564,0.999568,0.782915,2,7,0,6.9471,0.200258
-6.79944,1,0.782915,1,1,0,6.8312,0.211412
-6.84403,0.977024,0.782915,1,3,0,7.0644,0.307243
-6.8842,0.991253,0.782915,1,1,0,6.89527,0.318677
-6.93077,0.919763,0.782915,1,3,0,7.48637,0.179945
-6.79802,0.97227,0.782915,1,3,0,7.2311,0.290844
