# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = /Users/seanreed1/.cmdstanpy/cmdstan-2.22.1/examples/bernoulli/bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 50844
# output
#   file = /Users/seanreed1/BAYESIAN-REPOS/MY-RAOS-LECTURE/bernoulli-202010021107-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-11.4861,0.805142,0.933493,2,3,0,11.9447,0.68311
-8.40152,1,0.933493,2,7,0,10.8596,0.0773939
-8.11497,1,0.933493,1,1,0,8.48584,0.0882202
-6.82238,0.995358,0.933493,1,3,0,8.1753,0.20398
-6.9547,0.972806,0.933493,1,1,0,6.95495,0.175898
-6.87845,1,0.933493,1,1,0,6.95136,0.19005
-7.64155,0.888826,0.933493,1,3,0,7.71461,0.111716
-6.81408,0.926535,0.933493,1,3,0,8.14243,0.297157
-6.83209,0.998322,0.933493,2,3,0,6.84637,0.303429
-6.81395,0.961281,0.933493,2,3,0,7.06344,0.29711
-6.78268,1,0.933493,1,1,0,6.80959,0.28383
-6.75665,1,0.933493,2,3,0,6.77582,0.266658
-6.79229,0.957029,0.933493,2,3,0,6.99972,0.214089
-6.76169,0.972396,0.933493,2,3,0,7.00923,0.271037
-7.21487,0.86045,0.933493,2,3,0,7.65653,0.381472
-7.13317,1,0.933493,1,1,0,7.28803,0.368714
-7.27506,0.75683,0.933493,1,3,0,8.3866,0.138261
-7.42518,0.977229,0.933493,1,1,0,7.48179,0.126097
-7.0394,1,0.933493,1,1,0,7.36054,0.163525
-6.76199,0.997996,0.933493,2,3,0,7.05135,0.229503
-6.99426,0.938906,0.933493,1,3,0,7.10545,0.343714
-6.82728,0.960195,0.933493,1,3,0,7.22826,0.202563
-8.27712,0.818502,0.933493,2,3,0,8.41773,0.0818513
-8.01589,1,0.933493,1,1,0,8.3608,0.0924692
-6.76901,0.987803,0.933493,1,3,0,8.16431,0.224993
-6.81691,0.989161,0.933493,1,1,0,6.81692,0.205623
-6.81813,0.982702,0.933493,1,3,0,6.97045,0.298629
-6.93526,0.902713,0.933493,2,3,0,7.41086,0.179163
-6.81402,0.973622,0.933493,1,3,0,7.1364,0.297135
-7.7935,0.693931,0.933493,1,3,0,8.72427,0.103203
-11.1246,0.740651,0.933493,1,3,0,11.923,0.0265858
-10.5239,1,0.933493,1,1,0,11.254,0.0331459
-10.8318,0.907004,0.933493,2,7,0,10.9912,0.65428
-10.321,1,0.933493,2,7,0,10.4598,0.035753
-9.79061,1,0.933493,1,1,0,10.4406,0.0437467
-9.59384,1,0.933493,1,1,0,10.0276,0.0472258
-10.8473,0.937729,0.933493,1,1,0,10.8578,0.0294165
-10.1772,1,0.933493,1,1,0,10.9408,0.0377427
-7.60054,0.922478,0.933493,1,3,0,10.3108,0.114216
-7.03541,0.98106,0.933493,1,3,0,7.50954,0.164052
-7.68303,0.911894,0.933493,2,3,0,8.03633,0.109281
-7.72358,0.998266,0.933493,2,3,0,7.86743,0.106984
-6.88765,0.90405,0.933493,1,3,0,8.45566,0.319582
-6.74945,0.992986,0.933493,2,3,0,6.93182,0.256717
-6.91994,0.870764,0.933493,2,3,0,7.50429,0.181881
-6.99589,0.985397,0.933493,1,1,0,7.01472,0.169554
-7.33806,0.941701,0.933493,1,1,0,7.33879,0.132885
-7.49376,0.954704,0.933493,2,3,0,8.09121,0.121197
-7.07713,1,0.933493,2,3,0,7.42601,0.158742
-7.29359,0.963988,0.933493,1,1,0,7.31157,0.136635
-7.34234,0.992455,0.933493,1,1,0,7.42932,0.132536
-6.75086,0.977083,0.933493,1,3,0,7.47947,0.2595
-6.78571,0.988986,0.933493,1,3,0,6.81015,0.216771
-7.26452,0.882205,0.933493,1,3,0,7.50455,0.388725
-6.84074,1,0.933493,2,3,0,7.17533,0.198913
-6.74891,0.943576,0.933493,2,3,0,7.25163,0.255278
-7.60731,0.818225,0.933493,1,3,0,7.71635,0.431844
-6.89874,1,0.933493,1,1,0,7.39094,0.322416
-6.86265,1,0.933493,1,1,0,6.91317,0.312775
-6.74817,0.999979,0.933493,1,3,0,6.8533,0.252156
-7.01222,0.938566,0.933493,1,3,0,7.05572,0.347259
-6.75732,0.991224,0.933493,1,3,0,7.05494,0.233214
-6.80779,0.98386,0.933493,1,3,0,6.85213,0.29478
-8.67566,0.695345,0.933493,2,7,0,8.67567,0.0686683
-8.97666,0.975955,0.933493,1,1,0,9.13077,0.0605086
-8.60191,1,0.933493,1,1,0,9.07284,0.0708815
-9.87828,0.908427,0.933493,1,1,0,9.87834,0.0422937
-8.86647,1,0.933493,1,1,0,9.82681,0.0633443
-6.78622,1,0.933493,2,3,0,8.39559,0.28556
-6.90252,0.951364,0.933493,2,3,0,7.07522,0.185152
-6.79614,0.991888,0.933493,2,3,0,6.98812,0.21262
-6.86057,0.986076,0.933493,1,1,0,6.8619,0.194039
-7.19349,0.943232,0.933493,2,3,0,7.40374,0.145937
-6.80004,0.994864,0.933493,1,3,0,7.14352,0.211196
-6.93426,0.979092,0.933493,1,3,0,6.9345,0.179336
-7.88887,0.796591,0.933493,1,3,0,8.61285,0.461337
-7.03741,1,0.933493,1,1,0,7.63234,0.352047
-6.7509,0.99705,0.933493,1,3,0,7.0484,0.240598
-8.11092,0.729998,0.933493,1,3,0,8.34771,0.482131
-7.34589,1,0.933493,2,3,0,7.95207,0.399945
-7.37515,0.990663,0.933493,1,1,0,7.54989,0.403805
-8.14318,0.925847,0.933493,2,3,0,8.24248,0.485006
-6.74833,1,0.933493,1,3,0,7.94252,0.253126
-6.74833,0.984456,0.933493,1,3,0,6.8138,0.253126
-6.74864,0.999842,0.933493,2,3,0,6.74957,0.254412
-6.97359,0.941077,0.933493,1,3,0,7.06455,0.1729
-6.88106,1,0.933493,1,1,0,6.96507,0.189494
-6.79022,1,0.933493,1,1,0,6.86126,0.21491
-6.78717,0.990259,0.933493,1,3,0,6.87834,0.286012
-6.75099,1,0.933493,1,3,0,6.77926,0.259716
-6.91575,0.975334,0.933493,2,3,0,6.92747,0.182649
-9.84676,0.553354,0.933493,1,3,0,10.919,0.60384
-7.37833,1,0.933493,1,1,0,9.05452,0.404218
-6.76318,1,0.933493,1,3,0,7.24554,0.272176
-7.01407,0.921284,0.933493,1,3,0,7.19608,0.166959
-7.1668,0.991043,0.933493,2,3,0,7.18653,0.148657
-6.91816,0.938424,0.933493,1,3,0,7.67145,0.327164
-7.26863,0.800981,0.933493,2,7,0,8.00207,0.138835
-7.85998,0.830699,0.933493,1,3,0,9.22734,0.458488
-7.01689,1,0.933493,1,1,0,7.60407,0.34816
-7.36626,0.965701,0.933493,2,3,0,7.40048,0.40264
-6.88276,1,0.933493,1,1,0,7.22214,0.318296
-6.94336,0.982428,0.933493,1,1,0,6.9702,0.332964
-6.94336,0.836719,0.933493,1,3,0,7.82213,0.332964
-6.76647,0.986678,0.933493,1,3,0,7.01563,0.226517
-6.75306,0.979031,0.933493,2,3,0,6.9153,0.262688
-6.76794,0.998667,0.933493,2,3,0,6.76795,0.275486
-7.01402,0.914553,0.933493,2,3,0,7.30045,0.347606
-6.76979,0.983632,0.933493,1,3,0,7.10013,0.224543
-6.96036,0.966493,0.933493,2,3,0,7.04313,0.174982
-6.7906,0.977016,0.933493,1,3,0,7.12272,0.2876
-6.90792,0.923006,0.933493,2,3,0,7.2179,0.184115
-6.81192,1,0.933493,1,1,0,6.8885,0.207184
-7.33061,0.949179,0.933493,2,3,0,7.3798,0.397895
-8.14167,0.922379,0.933493,2,3,0,8.22532,0.484872
-8.14167,0.402558,0.933493,1,1,0,10.1783,0.484872
-6.97373,1,0.933493,2,3,0,7.95426,0.172879
-7.03909,0.987859,0.933493,1,1,0,7.06932,0.163566
-6.86215,0.968249,0.933493,1,3,0,7.37778,0.31263
-7.10162,0.977086,0.933493,2,3,0,7.10797,0.363459
-6.99286,1,0.933493,2,3,0,7.12048,0.343431
-7.02829,0.989354,0.933493,1,1,0,7.09154,0.350337
-7.64013,0.82496,0.933493,1,1,0,7.66112,0.435501
-7.64013,0.409452,0.933493,1,1,0,9.51088,0.435501
-7.30685,1,0.933493,1,1,0,7.65226,0.394656
-6.86988,1,0.933493,2,3,0,7.2071,0.19192
-6.87525,0.998893,0.933493,1,1,0,6.9007,0.19074
-6.777,0.985722,0.933493,1,3,0,6.978,0.280865
-7.15393,0.942813,0.933493,2,3,0,7.15813,0.150011
-6.80761,0.994724,0.933493,1,3,0,7.10192,0.20859
-7.71173,0.838716,0.933493,1,3,0,7.89343,0.107647
-6.90901,0.993575,0.933493,2,3,0,7.80093,0.183909
-7.16715,0.914942,0.933493,1,3,0,7.63445,0.374159
-7.95343,0.77629,0.933493,1,1,0,7.99652,0.467577
-6.90582,0.684201,0.933493,2,3,0,9.75163,0.32418
-7.46981,0.841938,0.933493,1,1,0,7.47236,0.415745
-6.79793,0.965723,0.933493,1,3,0,7.65215,0.21196
-6.77339,0.85974,0.933493,2,3,0,7.99087,0.222571
-6.75033,0.998371,0.933493,1,3,0,6.78455,0.258553
-6.77473,0.959611,0.933493,2,3,0,6.98179,0.221877
-6.80174,0.986314,0.933493,1,3,0,6.87655,0.292382
-6.94312,0.960708,0.933493,1,1,0,6.94429,0.332909
-7.14403,0.940982,0.933493,1,1,0,7.17156,0.370478
-7.02174,1,0.933493,1,1,0,7.16522,0.349092
-6.83559,0.955671,0.933493,1,3,0,7.28056,0.200271
-6.76759,0.999329,0.933493,1,3,0,6.82059,0.225829
-6.74869,0.999556,0.933493,2,3,0,6.77064,0.245457
-7.30633,0.86765,0.933493,1,3,0,7.50911,0.135539
-6.75113,1,0.933493,2,3,0,7.24205,0.240232
-7.39689,0.883461,0.933493,2,3,0,7.68467,0.406617
-8.30176,0.742856,0.933493,1,1,0,8.39673,0.498663
-7.31087,1,0.933493,1,1,0,8.04415,0.395208
-6.85752,0.936234,0.933493,1,3,0,7.66375,0.194753
-6.80067,0.972589,0.933493,2,3,0,7.0922,0.291945
-6.83955,0.968363,0.933493,1,3,0,6.99336,0.199223
-7.01366,0.82194,0.933493,2,3,0,8.22276,0.167017
-7.01366,0.953867,0.933493,1,1,0,7.24199,0.167017
-6.86656,1,0.933493,1,1,0,6.98687,0.192664
-8.21208,0.823876,0.933493,2,3,0,8.50505,0.0843246
-6.95627,0.975222,0.933493,1,3,0,8.16626,0.175643
-6.74922,0.994101,0.933493,1,3,0,6.99109,0.256161
-6.78805,0.98879,0.933493,1,3,0,6.80798,0.215792
-6.80177,0.998978,0.933493,2,3,0,6.80794,0.210585
-6.76782,0.995592,0.933493,2,3,0,6.8439,0.225693
-6.78995,0.994926,0.933493,1,1,0,6.79104,0.215019
-8.11449,0.735558,0.933493,1,3,0,8.5259,0.482451
-9.00585,0.743452,0.933493,1,1,0,9.31799,0.551766
-7.54787,1,0.933493,1,1,0,8.62103,0.425048
-6.94707,0.710273,0.933493,2,3,0,9.17021,0.333786
-6.82252,1,0.933493,1,1,0,6.91657,0.300184
-6.95567,0.900421,0.933493,2,3,0,7.39046,0.335672
-7.76379,0.777489,0.933493,1,1,0,7.76697,0.448732
-6.7663,0.984934,0.933493,2,3,0,7.9274,0.226624
-6.80214,0.990019,0.933493,2,3,0,6.85054,0.210454
-8.4162,0.698717,0.933493,1,3,0,8.96974,0.0768901
-8.64674,0.979308,0.933493,1,1,0,8.80298,0.0695253
-8.23365,1,0.933493,2,3,0,8.69767,0.0834928
-6.7865,0.991922,0.933493,1,3,0,8.40301,0.21644
-6.77474,1,0.933493,1,1,0,6.78756,0.221873
-7.22993,0.888512,0.933493,1,3,0,7.43248,0.383708
-6.84848,1,0.933493,2,3,0,7.11757,0.308606
-6.78225,1,0.933493,1,1,0,6.83167,0.283614
-7.19292,0.84051,0.933493,2,3,0,7.7501,0.378153
-6.99563,0.753839,0.933493,2,3,0,8.55759,0.343988
-6.75345,1,0.933493,1,3,0,6.95103,0.263175
-6.80026,0.984404,0.933493,1,3,0,6.83875,0.211117
-6.75766,0.99496,0.933493,1,3,0,6.83635,0.26762
-8.00928,0.639712,0.933493,2,3,0,9.19035,0.472842
-7.95674,1,0.933493,2,3,0,8.36302,0.467893
-6.83611,1,0.933493,2,3,0,7.92686,0.200133
-6.77564,0.988508,0.933493,1,3,0,6.92244,0.280114
-6.90869,0.974264,0.933493,1,3,0,6.90887,0.324881
-7.28628,0.821668,0.933493,1,3,0,8.01714,0.137272
-7.21363,1,0.933493,1,1,0,7.34225,0.143958
-7.05774,1,0.933493,2,3,0,7.2118,0.161154
-7.32682,0.946161,0.933493,2,3,0,7.71629,0.133814
-6.84086,0.967201,0.933493,1,3,0,7.75185,0.306252
-6.82648,0.952906,0.933493,2,3,0,7.11673,0.301549
-8.57053,0.727011,0.933493,2,7,0,8.61561,0.520233
-8.43195,1,0.933493,2,7,0,8.43787,0.0763545
-6.85069,0.991985,0.933493,1,3,0,8.54405,0.1964
-6.86016,0.736511,0.933493,2,3,0,9.47051,0.194135
-6.81378,1,0.933493,1,1,0,6.85592,0.206595
-6.9308,0.975624,0.933493,1,1,0,6.93107,0.17994
-6.74941,1,0.933493,1,3,0,6.92972,0.243448
-6.74941,0.565175,0.933493,1,3,0,8.97259,0.243448
-6.95876,0.844475,0.933493,2,3,0,7.7089,0.175241
-7.06281,0.980727,0.933493,1,1,0,7.08276,0.160514
-7.26041,0.966682,0.933493,1,1,0,7.27945,0.139576
-6.74933,0.993821,0.933493,1,3,0,7.30517,0.24364
-6.75777,0.958293,0.933493,2,3,0,7.003,0.23282
-6.7534,0.993106,0.933493,2,3,0,6.80524,0.263109
-6.7534,0.878668,0.933493,2,3,0,7.37805,0.263109
-6.96826,0.952344,0.933493,1,3,0,6.98545,0.338365
-6.8497,0.906603,0.933493,2,3,0,7.48362,0.308974
-7.45056,0.688797,0.933493,2,3,0,8.69208,0.41338
-6.99353,1,0.933493,2,3,0,7.33006,0.343567
-8.01794,0.557029,0.933493,2,7,0,9.6843,0.0923781
-8.81199,0.923993,0.933493,1,1,0,8.82548,0.0648085
-6.77072,0.853535,0.933493,2,7,0,9.79054,0.277242
-6.82206,0.986133,0.933493,1,1,0,6.82262,0.300022
-6.82206,0.692437,0.933493,1,3,0,8.38761,0.300022
-6.8345,0.967975,0.933493,1,3,0,7.01785,0.200565
-7.61746,0.822663,0.933493,1,3,0,8.05695,0.432983
-7.21557,0.594478,0.933493,2,3,0,10.1935,0.381577
-7.45316,0.677356,0.933493,1,3,0,8.90435,0.124055
-6.86229,0.887331,0.933493,2,3,0,8.78061,0.19364
-7.95839,0.827015,0.933493,1,3,0,8.1507,0.0950752
-7.06745,0.970892,0.933493,1,3,0,7.85112,0.159934
-7.02291,1,0.933493,1,1,0,7.10329,0.165738
-7.09561,0.986962,0.933493,1,1,0,7.13252,0.156529
-7.09561,0.895073,0.933493,1,3,0,7.79132,0.156529
-6.78271,0.971082,0.933493,1,3,0,7.28547,0.283845
-6.7894,0.986218,0.933493,1,3,0,6.87475,0.21524
-7.95992,0.759482,0.933493,1,3,0,8.34397,0.468195
-7.95992,0.469276,0.933493,1,1,0,9.64652,0.468195
-6.74821,1,0.933493,1,3,0,7.82347,0.247586
-6.74821,0.513677,0.933493,1,3,0,9.30034,0.247586
-8.13097,0.726724,0.933493,1,3,0,8.33255,0.483922
-8.98049,0.753842,0.933493,1,1,0,9.30252,0.550028
-7.19419,1,0.933493,1,1,0,8.41003,0.378347
-6.74805,1,0.933493,1,3,0,7.15256,0.250888
-6.77682,0.994782,0.933493,2,3,0,6.78674,0.280768
-6.75441,0.996855,0.933493,1,3,0,6.79789,0.23605
-6.81469,0.901988,0.933493,2,3,0,7.37458,0.20631
-8.27066,0.814302,0.933493,2,3,0,8.40019,0.0820922
-6.86109,0.988711,0.933493,1,3,0,8.32058,0.193917
-6.87997,0.968262,0.933493,1,3,0,7.13866,0.317553
-6.88138,0.913092,0.933493,2,3,0,7.36558,0.31793
-6.7871,0.980674,0.933493,1,3,0,6.99951,0.216186
-7.54842,0.828622,0.933493,1,3,0,7.85163,0.425111
-7.54842,0.491183,0.933493,1,1,0,9.04963,0.425111
-7.74334,0.938113,0.933493,1,1,0,7.95807,0.446599
-7.37307,1,0.933493,1,1,0,7.7591,0.403533
-7.03273,1,0.933493,1,1,0,7.30607,0.351173
-7.03273,0.71499,0.933493,1,1,0,7.76006,0.351173
-6.75012,0.998005,0.933493,1,3,0,7.03886,0.241956
-7.76807,0.793368,0.933493,2,3,0,8.34546,0.449174
-7.05313,1,0.933493,1,1,0,7.56301,0.35494
-6.8045,0.966476,0.933493,1,3,0,7.23979,0.209637
-6.76671,0.978738,0.933493,2,3,0,6.96526,0.274667
-6.94774,0.936284,0.933493,2,3,0,7.16512,0.333936
-7.02407,0.977382,0.933493,1,1,0,7.06733,0.349537
-6.84554,0.951948,0.933493,1,3,0,7.30662,0.197682
-7.73798,0.856291,0.933493,1,3,0,7.87257,0.106187
-6.86007,0.981311,0.933493,2,7,0,7.52221,0.312032
-6.94344,0.976053,0.933493,1,1,0,6.96113,0.332982
-6.87097,0.946205,0.933493,1,3,0,7.26104,0.191678
-6.8427,0.976094,0.933493,1,3,0,7.09394,0.30683
-7.27406,0.880094,0.933493,1,1,0,7.27409,0.39008
-7.27406,0.354043,0.933493,1,1,0,9.40481,0.39008
-7.07528,0.835532,0.933493,1,3,0,8.14716,0.158969
-7.09916,0.998594,0.933493,2,3,0,7.15809,0.156112
-7.09916,0.846105,0.933493,1,3,0,8.30864,0.156112
-6.91902,1,0.933493,1,1,0,7.06981,0.182048
-7.44127,0.960194,0.933493,2,3,0,7.44559,0.412227
-6.77823,0.97842,0.933493,1,3,0,7.55395,0.220145
-6.83637,0.987093,0.933493,1,1,0,6.83653,0.200063
-6.88728,0.98023,0.933493,2,3,0,7.04133,0.188195
-9.47109,0.538111,0.933493,2,3,0,11.0929,0.0495619
-9.35916,1,0.933493,2,3,0,9.73153,0.0518132
-6.81146,1,0.933493,2,3,0,8.95481,0.207331
-6.93424,0.991466,0.933493,2,3,0,6.93433,0.179339
-8.18159,0.86236,0.933493,2,3,0,8.41618,0.085521
-8.44847,0.95181,0.933493,2,3,0,9.43357,0.0757981
-8.53221,0.997445,0.933493,2,3,0,8.74228,0.0730603
-6.74956,0.969509,0.933493,2,3,0,9.14809,0.256969
-7.13755,0.798757,0.933493,2,3,0,7.95364,0.151776
-6.76168,0.940801,0.933493,2,3,0,7.69711,0.271028
-6.8725,0.985141,0.933493,2,3,0,6.87387,0.191339
-6.8967,0.995068,0.933493,1,1,0,6.9178,0.186293
-6.76468,0.996082,0.933493,2,3,0,6.9308,0.22766
-7.02575,0.931785,0.933493,1,3,0,7.15242,0.349855
-6.92387,1,0.933493,1,1,0,7.02827,0.328511
-6.92387,0.383629,0.933493,1,3,0,10.3442,0.328511
-6.92387,0.635719,0.933493,1,3,0,8.58262,0.328511
-7.47809,0.737055,0.933493,2,7,0,8.42071,0.122286
-7.81503,0.955801,0.933493,1,1,0,7.85613,0.102082
-6.81276,0.994498,0.933493,1,3,0,7.81857,0.206918
-6.84601,0.976821,0.933493,1,3,0,7.0077,0.307853
-6.75065,1,0.933493,1,3,0,6.82945,0.259127
-6.80761,0.982948,0.933493,1,3,0,6.84108,0.208588
-7.27581,0.920898,0.933493,1,3,0,7.32023,0.138195
-7.27128,1,0.933493,1,1,0,7.37285,0.138598
-7.32681,0.991322,0.933493,1,1,0,7.40833,0.133814
-6.8188,0.992551,0.933493,1,3,0,7.26879,0.205047
-7.34886,0.94979,0.933493,2,3,0,7.39465,0.400341
-6.74882,1,0.933493,1,3,0,7.27109,0.255005
-6.90026,0.96485,0.933493,1,3,0,6.92137,0.322798
-6.92307,0.993343,0.933493,1,1,0,6.96104,0.328323
-7.68316,0.65686,0.933493,1,3,0,8.82401,0.109274
-6.90081,0.983339,0.933493,1,3,0,7.60394,0.185484
-6.90081,0.877374,0.933493,1,3,0,7.69956,0.185484
-11.2251,0.539516,0.933493,2,3,0,11.2309,0.0256355
-7.23066,0.961567,0.933493,2,7,0,12.3287,0.142329
-8.35037,0.794715,0.933493,1,3,0,9.79419,0.502702
-6.79631,0.750665,0.933493,2,3,0,9.80486,0.290116
-8.06565,0.632656,0.933493,1,3,0,9.16646,0.0902986
-8.60726,0.94718,0.933493,1,1,0,8.65801,0.0707179
-6.80915,0.88514,0.933493,2,7,0,9.63554,0.295306
-6.84796,0.964588,0.933493,1,3,0,7.02238,0.197075
-6.84154,0.976821,0.933493,1,3,0,7.05673,0.306465
-6.81157,0.975413,0.933493,1,3,0,7.00133,0.207295
-6.85849,0.989971,0.933493,1,1,0,6.86375,0.194524
-7.45053,0.855213,0.933493,1,3,0,7.90428,0.413375
-8.85038,0.629963,0.933493,1,1,0,8.92747,0.540931
-7.74364,1,0.933493,1,1,0,8.66044,0.446631
-6.74823,1,0.933493,1,3,0,7.64155,0.247454
-6.78311,0.911318,0.933493,2,3,0,7.33396,0.217899
-7.31503,0.900154,0.933493,1,3,0,7.39946,0.134801
-7.3466,0.99838,0.933493,2,3,0,7.44226,0.132189
-7.0928,1,0.933493,1,1,0,7.31894,0.156861
-7.08351,0.926606,0.933493,2,3,0,7.82814,0.360344
-9.2929,0.64272,0.933493,2,7,0,9.36384,0.0532042
-7.99197,0.819534,0.933493,1,3,0,13.307,0.471223
-8.15931,0.945841,0.933493,1,1,0,8.52429,0.48643
-6.91721,0.909973,0.933493,1,3,0,8.71918,0.182379
-8.56176,0.757006,0.933493,1,3,0,8.93988,0.0721259
-6.75122,0.967347,0.933493,1,3,0,9.22203,0.260089
-8.96292,0.606353,0.933493,1,3,0,9.18513,0.548818
-7.75469,1,0.933493,1,1,0,8.73389,0.447785
