# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = /Users/seanreed1/.cmdstanpy/cmdstan-2.22.1/examples/bernoulli/bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 26954
# output
#   file = /Users/seanreed1/BAYESIAN-REPOS/MY-RAOS-LECTURE/bernoulli-202010021115-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.0056,0.961947,1.00495,2,3,0,7.11956,0.168153
-7.61647,0.916172,1.00495,2,3,0,7.94167,0.113234
-6.90221,0.908996,1.00495,1,3,0,8.34519,0.323286
-6.76579,0.987568,1.00495,1,3,0,6.97242,0.226941
-6.80287,0.99162,1.00495,1,1,0,6.80292,0.2102
-7.30145,0.950044,1.00495,2,3,0,7.34921,0.393911
-7.35775,0.98238,1.00495,1,1,0,7.51163,0.401519
-7.32255,1,1.00495,1,1,0,7.51079,0.396803
-7.65147,0.900126,1.00495,1,1,0,7.77386,0.43675
-7.52555,1,1.00495,1,1,0,7.82509,0.422433
-6.87083,0.783911,1.00495,2,3,0,8.73034,0.315069
-7.43162,0.846185,1.00495,1,1,0,7.43169,0.411021
-7.43162,0.938971,1.00495,1,1,0,7.73829,0.411021
-10.5575,0.662883,1.00495,2,3,0,10.567,0.64117
-7.74615,1,1.00495,1,1,0,9.70712,0.446894
-8.09432,0.892189,1.00495,1,1,0,8.34822,0.480639
-9.23734,0.687108,1.00495,1,1,0,9.50892,0.567129
-7.37517,1,1.00495,1,1,0,8.66643,0.403807
-6.87912,1,1.00495,1,1,0,7.22829,0.317326
-6.86205,0.95259,1.00495,1,3,0,7.15988,0.193694
-6.75175,0.859704,1.00495,2,3,0,8.18531,0.239314
-8.56383,0.664446,1.00495,1,3,0,8.87643,0.519717
-6.84667,1,1.00495,2,3,0,8.6418,0.197397
-7.30494,0.880619,1.00495,1,3,0,7.70506,0.394393
-7.10423,1,1.00495,2,3,0,7.31452,0.3639
-11.2584,0.460447,1.00495,2,7,0,11.2897,0.673444
-7.70163,1,1.00495,1,1,0,10.1363,0.442184
-7.11696,1,1.00495,1,1,0,7.55843,0.36604
-6.74875,1,1.00495,1,3,0,7.07632,0.254805
-6.74875,0.860742,1.00495,1,3,0,7.40277,0.254805
-6.79941,0.986004,1.00495,1,3,0,6.82219,0.211424
-7.99788,0.77819,1.00495,1,3,0,8.33543,0.0932737
-7.04034,0.970584,1.00495,1,3,0,7.90053,0.163401
-6.82985,0.960304,1.00495,2,7,0,7.32497,0.302685
-7.76544,0.670808,1.00495,1,3,0,8.74617,0.104694
-7.61789,1,1.00495,1,1,0,7.84622,0.113147
-8.05257,0.948157,1.00495,1,1,0,8.08759,0.0908619
-8.05257,0.909127,1.00495,1,1,0,8.95671,0.0908619
-6.9214,0.881885,1.00495,2,7,0,9.08848,0.327931
-7.32221,0.886358,1.00495,1,1,0,7.3311,0.396756
-6.99988,0.905374,1.00495,2,3,0,8.04901,0.168974
-6.84365,1,1.00495,1,1,0,6.96889,0.198163
-6.80627,0.991151,1.00495,2,3,0,6.9427,0.209035
-6.76433,0.978435,1.00495,2,3,0,6.97023,0.273016
-7.19894,0.90775,1.00495,1,3,0,7.22304,0.37907
-7.19894,0.545928,1.00495,1,1,0,8.47917,0.37907
-8.89897,0.800832,1.00495,2,3,0,8.91145,0.544364
-8.37645,1,1.00495,1,1,0,9.16122,0.504843
-7.09772,1,1.00495,2,3,0,8.11739,0.156281
-6.89833,0.943536,1.00495,2,7,0,7.54231,0.322316
-7.28731,0.797297,1.00495,2,7,0,8.01232,0.137182
-6.83098,0.889874,1.00495,2,3,0,8.47727,0.201527
-7.17453,0.94415,1.00495,2,3,0,7.34721,0.147857
-7.2517,0.995839,1.00495,2,3,0,7.31103,0.14037
-7.54558,0.858573,1.00495,1,3,0,8.79561,0.42478
-6.75137,1,1.00495,1,3,0,7.42305,0.260314
-6.74809,0.999997,1.00495,1,3,0,6.75098,0.251448
-6.94895,0.961795,1.00495,2,3,0,7.03432,0.334203
-6.77446,1,1.00495,1,3,0,6.90261,0.279449
-6.84416,0.98129,1.00495,1,1,0,6.84447,0.307281
-6.84416,0.974715,1.00495,1,1,0,6.92072,0.307281
-6.8537,0.997318,1.00495,1,1,0,6.87766,0.310172
-9.96179,0.537554,1.00495,2,7,0,9.99943,0.0409614
-6.83619,1,1.00495,2,3,0,9.46364,0.20011
-7.00904,0.965703,1.00495,1,1,0,7.00904,0.167666
-6.97858,1,1.00495,1,1,0,7.04248,0.172135
-6.97858,0.965926,1.00495,1,1,0,7.14649,0.172135
-6.82813,0.940972,1.00495,2,3,0,7.5337,0.302109
-6.97705,0.958421,1.00495,1,1,0,6.98156,0.340204
-8.229,0.676745,1.00495,1,1,0,8.22906,0.492491
-7.7287,1,1.00495,1,1,0,8.2941,0.44506
-6.85159,1,1.00495,2,3,0,7.62355,0.19618
-6.91709,0.986786,1.00495,1,1,0,6.92598,0.182402
-7.02147,0.980301,1.00495,1,1,0,7.03452,0.165936
-7.12044,0.982584,1.00495,1,1,0,7.15052,0.153672
-6.97816,0.934323,1.00495,2,3,0,7.71777,0.340433
-6.87592,1,1.00495,1,1,0,6.96766,0.316464
-8.05104,0.570926,1.00495,1,3,0,9.46006,0.0909282
-8.02342,1,1.00495,1,1,0,8.23455,0.0921358
-8.63823,0.940354,1.00495,1,1,0,8.67226,0.0697801
-8.1575,0.976689,1.00495,2,3,0,9.49127,0.086483
-6.76887,0.982538,1.00495,1,3,0,8.37123,0.225075
-6.94119,0.969741,1.00495,2,3,0,7.01739,0.178145
-7.16956,0.959045,1.00495,1,1,0,7.17235,0.148371
-8.21568,0.927585,1.00495,2,3,0,8.21679,0.491344
-6.81611,0.757196,1.00495,2,3,0,9.6448,0.297901
-6.79041,1,1.00495,1,1,0,6.8157,0.287518
-7.23863,0.849475,1.00495,1,3,0,7.66043,0.14158
-7.12152,1,1.00495,1,1,0,7.26052,0.15355
-6.75439,1,1.00495,1,3,0,7.12327,0.236068
-6.74901,0.999476,1.00495,1,3,0,6.75836,0.255596
-6.81079,0.929739,1.00495,2,3,0,7.15972,0.207547
-6.7759,0.986433,1.00495,2,3,0,6.92906,0.280261
-7.58793,0.732738,1.00495,2,3,0,8.49216,0.429653
-8.48495,0.745549,1.00495,1,1,0,8.63031,0.513561
-7.28915,1,1.00495,1,1,0,8.14493,0.392202
-6.98197,0.881501,1.00495,1,3,0,7.96485,0.17162
-6.87784,1,1.00495,1,1,0,6.96902,0.19018
-6.76817,0.987946,1.00495,1,3,0,6.96414,0.275632
-6.96438,0.933861,1.00495,1,3,0,7.13693,0.174342
-6.96438,0.899393,1.00495,1,3,0,7.62837,0.174342
-6.76882,1,1.00495,2,3,0,6.91827,0.276054
-7.02639,0.914091,1.00495,2,3,0,7.31411,0.349977
-6.80622,0.965863,1.00495,1,3,0,7.22066,0.209052
-8.22138,0.724049,1.00495,1,3,0,8.71747,0.491836
-7.14364,1,1.00495,1,1,0,7.89989,0.370415
-6.80004,1,1.00495,2,3,0,7.07924,0.211196
-6.79649,1,1.00495,1,1,0,6.80943,0.212493
-7.23851,0.888486,1.00495,1,3,0,7.50676,0.384967
-7.20582,0.774965,1.00495,1,3,0,8.41409,0.144718
-10.2691,0.67106,1.00495,1,3,0,11.2632,0.0364576
-11.388,0.956217,1.00495,1,1,0,11.4216,0.024171
-10.4819,1,1.00495,1,1,0,11.4273,0.0336676
-9.63717,1,1.00495,1,1,0,10.5014,0.0464326
-9.87898,0.995517,1.00495,2,3,0,10.1091,0.0422823
-9.4774,1,1.00495,1,1,0,10.0233,0.0494384
-8.4703,1,1.00495,1,1,0,9.40482,0.0750712
-7.50957,0.985518,1.00495,2,3,0,8.89521,0.120116
-7.72786,0.971348,1.00495,1,1,0,7.79596,0.106746
-6.96296,0.978775,1.00495,1,3,0,7.63704,0.174569
-6.94572,1,1.00495,1,1,0,6.99631,0.177382
-8.0507,0.854969,1.00495,1,3,0,8.18895,0.0909429
-7.96017,1,1.00495,1,1,0,8.19754,0.0949929
-6.99312,0.87478,1.00495,1,3,0,9.09701,0.343485
-6.91077,0.869478,1.00495,2,3,0,7.71766,0.325389
-7.77697,0.678431,1.00495,1,3,0,9.00481,0.104077
-8.68864,0.96857,1.00495,2,3,0,8.68903,0.0682883
-8.55291,1,1.00495,2,3,0,8.87399,0.0724041
-6.90832,0.979241,1.00495,1,3,0,8.64376,0.18404
-6.75742,0.990313,1.00495,1,3,0,6.97316,0.267389
-6.82082,0.979936,1.00495,2,3,0,6.89152,0.299588
-6.8539,0.960738,1.00495,1,3,0,7.05579,0.19562
-6.77479,0.951644,1.00495,2,3,0,7.29738,0.279639
-7.75659,0.801638,1.00495,1,3,0,7.80937,0.447983
-8.94512,0.676798,1.00495,1,1,0,9.11369,0.547585
-8.94512,0.449192,1.00495,1,1,0,11.0681,0.547585
-7.97092,1,1.00495,2,3,0,8.8766,0.469239
-7.10035,1,1.00495,2,3,0,7.71786,0.363242
-6.76725,1,1.00495,2,3,0,7.06957,0.226038
-7.9649,0.816828,1.00495,2,3,0,8.4404,0.468669
-7.89769,1,1.00495,2,7,0,7.89797,0.0979485
-6.76619,1,1.00495,2,3,0,7.64936,0.274314
-6.88018,0.985164,1.00495,2,3,0,6.88061,0.18968
-7.02355,0.972468,1.00495,1,1,0,7.02734,0.165651
-6.78458,0.896588,1.00495,2,3,0,7.95564,0.217259
-6.75539,0.962455,1.00495,2,3,0,7.07027,0.265371
-6.75306,1,1.00495,1,1,0,6.7556,0.262681
-7.07149,0.929864,1.00495,1,3,0,7.10196,0.358234
-7.08259,0.996637,1.00495,1,1,0,7.17311,0.360184
-7.50852,0.958535,1.00495,2,3,0,7.55216,0.420415
-7.12779,0.802091,1.00495,1,3,0,8.59393,0.152851
-7.068,1,1.00495,1,1,0,7.16425,0.159866
-7.0333,0.932989,1.00495,2,3,0,7.72329,0.351279
-6.79821,0.939774,1.00495,2,3,0,7.40313,0.290925
-6.76264,0.993048,1.00495,1,3,0,6.84408,0.229047
-6.84483,0.983501,1.00495,2,3,0,6.89631,0.197862
-10.178,0.406695,1.00495,1,3,0,12.0403,0.0377311
-10.7184,0.934401,1.00495,2,7,0,10.7208,0.648937
-7.48753,1,1.00495,2,3,0,10.3049,0.121628
-8.09894,0.924833,1.00495,1,1,0,8.10528,0.088888
-6.97289,0.996278,1.00495,2,3,0,8.15822,0.173009
-8.00303,0.929959,1.00495,2,3,0,8.04553,0.472259
-7.9332,1,1.00495,1,1,0,8.33623,0.46564
-7.59651,1,1.00495,1,1,0,8.03092,0.430626
-7.59651,0.420226,1.00495,1,1,0,9.43267,0.430626
-8.19264,0.940996,1.00495,2,3,0,8.36964,0.489347
-8.19264,0.442583,1.00495,1,1,0,10.0798,0.489347
-7.45567,0.636455,1.00495,1,3,0,10.2997,0.123875
-6.79321,0.99442,1.00495,1,3,0,7.432,0.213734
-6.82798,0.992453,1.00495,1,1,0,6.83162,0.202367
-6.98623,0.968226,1.00495,1,1,0,6.98623,0.17098
-7.25172,0.954248,1.00495,1,1,0,7.25522,0.140369
-6.84119,0.94568,1.00495,1,3,0,7.65631,0.306355
-7.02283,0.949033,1.00495,1,1,0,7.02789,0.349299
-7.7475,0.797918,1.00495,1,1,0,7.76129,0.447035
-6.80868,1,1.00495,2,3,0,7.7181,0.208236
-11.0111,0.519574,1.00495,2,3,0,11.0112,0.0277065
-9.75856,1,1.00495,2,3,0,10.9627,0.0442924
-9.14565,1,1.00495,2,3,0,9.81302,0.0564616
-6.76595,0.87656,1.00495,2,7,0,10.3657,0.274151
-6.82977,0.97427,1.00495,1,3,0,6.91526,0.201863
-6.97881,0.990022,1.00495,2,3,0,6.9789,0.1721
-6.97881,0.90556,1.00495,1,3,0,7.58946,0.1721
-8.76925,0.761225,1.00495,1,3,0,9.17069,0.0659877
-6.7686,0.960877,1.00495,2,3,0,9.60486,0.225232
-6.76424,0.995826,1.00495,1,3,0,6.8076,0.272951
-7.16108,0.621587,1.00495,2,3,0,9.35676,0.149255
-6.74966,0.843199,1.00495,2,3,0,9.49846,0.257203
-6.74814,1,1.00495,2,3,0,6.74937,0.248052
-6.822,0.988304,1.00495,2,3,0,6.83639,0.204093
-6.77723,1,1.00495,1,1,0,6.81261,0.220631
-7.09892,0.916163,1.00495,1,3,0,7.28248,0.362999
-7.09343,0.747061,1.00495,2,3,0,8.56358,0.362059
-6.93019,1,1.00495,1,1,0,7.07175,0.329978
-6.76831,0.985589,1.00495,1,3,0,7.01043,0.225404
-6.79376,0.991738,1.00495,2,3,0,6.84107,0.213521
-7.17018,0.902107,1.00495,1,3,0,7.41388,0.374634
-7.21615,0.985853,1.00495,1,1,0,7.33068,0.381663
-7.26338,0.75195,1.00495,1,3,0,8.50984,0.139307
-6.81759,0.992639,1.00495,1,3,0,7.20806,0.205414
-6.836,0.998694,1.00495,2,3,0,6.84713,0.200163
-6.75578,0.997713,1.00495,2,3,0,6.85457,0.234651
-6.77297,0.93449,1.00495,2,3,0,7.17833,0.222793
-7.26644,0.903834,1.00495,1,3,0,7.35646,0.139032
-7.17557,1,1.00495,2,3,0,7.30757,0.147751
-7.5143,0.982919,1.00495,2,3,0,7.52598,0.119796
-8.63611,0.915912,1.00495,2,7,0,8.6612,0.525232
-7.32568,1,1.00495,2,3,0,8.26011,0.397228
-7.33216,0.997956,1.00495,1,1,0,7.50244,0.398104
-7.59575,0.610741,1.00495,1,3,0,9.44479,0.114514
-7.0756,0.889403,1.00495,1,3,0,8.65513,0.35896
-6.83615,1,1.00495,1,1,0,7.00854,0.304753
-6.77795,0.985952,1.00495,1,3,0,6.92614,0.220281
-6.76822,1,1.00495,1,1,0,6.7784,0.225456
-6.98015,0.942172,1.00495,1,3,0,7.1079,0.340845
-6.90727,0.927124,1.00495,1,3,0,7.39533,0.184239
-7.12416,0.959987,1.00495,1,1,0,7.12545,0.153255
-6.81511,0.960325,1.00495,1,3,0,7.41297,0.297537
-6.77152,0.98675,1.00495,2,3,0,6.91008,0.277727
-6.85249,0.991819,1.00495,2,3,0,6.8525,0.309813
-6.85249,0.665631,1.00495,1,3,0,8.60187,0.309813
-7.10008,0.97564,1.00495,2,3,0,7.10404,0.363197
-7.24187,0.82311,1.00495,2,3,0,8.28283,0.141278
-7.7027,0.934297,1.00495,1,1,0,7.70812,0.108157
-6.82658,0.989788,1.00495,1,3,0,7.67816,0.202762
-6.77397,0.911057,1.00495,2,3,0,7.49813,0.222271
-6.79511,0.995254,1.00495,1,1,0,6.79723,0.213009
-7.72025,0.878981,1.00495,2,3,0,7.84897,0.10717
-7.59071,1,1.00495,1,1,0,7.80507,0.114829
-7.63714,0.993864,1.00495,1,1,0,7.76528,0.111981
-7.35458,1,1.00495,2,3,0,7.63407,0.131544
-7.13439,0.977581,1.00495,2,3,0,7.75502,0.152121
-8.68988,0.824008,1.00495,1,3,0,8.88731,0.0682521
-8.68988,0.934672,1.00495,1,1,0,9.55993,0.0682521
-9.52283,0.939925,1.00495,1,1,0,9.55565,0.0485609
-8.67819,1,1.00495,1,1,0,9.49056,0.068594
-8.48959,1,1.00495,1,1,0,8.83496,0.0744368
-6.74941,0.934886,1.00495,1,3,0,8.99169,0.243445
-6.74804,0.981743,1.00495,2,3,0,6.86745,0.249154
-6.75827,0.951632,1.00495,2,3,0,7.06136,0.232392
-7.0325,0.930658,1.00495,1,3,0,7.14476,0.351129
-7.0325,0.755816,1.00495,1,1,0,7.65625,0.351129
-7.15065,0.964727,1.00495,1,1,0,7.21189,0.371541
-6.77606,1,1.00495,2,3,0,7.10819,0.221208
-8.97299,0.616653,1.00495,1,3,0,9.48007,0.549512
-6.78357,1,1.00495,2,7,0,8.45605,0.284275
-6.83845,0.98514,1.00495,1,1,0,6.84067,0.305488
-6.99095,0.985734,1.00495,2,3,0,6.99714,0.343046
-7.50163,0.75154,1.00495,1,3,0,8.62899,0.120657
-8.72066,0.910843,1.00495,2,7,0,8.73649,0.531539
-7.52002,1,1.00495,1,1,0,8.43087,0.42178
-6.74868,1,1.00495,1,3,0,7.46869,0.24547
-6.84161,0.976493,1.00495,1,3,0,6.86979,0.306487
-6.96263,0.965944,1.00495,1,1,0,6.97168,0.337168
-6.83659,1,1.00495,2,3,0,6.9342,0.304894
-6.99852,0.916357,1.00495,1,3,0,7.34808,0.169171
-6.97364,1,1.00495,1,1,0,7.0336,0.172893
-6.75009,0.99266,1.00495,1,3,0,7.02108,0.258098
-7.03982,0.934683,1.00495,2,3,0,7.21261,0.352495
-6.83932,1,1.00495,1,1,0,6.98591,0.305766
-6.83932,0.943903,1.00495,1,1,0,6.98579,0.305766
-6.78202,1,1.00495,1,1,0,6.82551,0.283501
-6.97336,0.811488,1.00495,2,3,0,7.96627,0.172935
-6.83472,1,1.00495,1,1,0,6.94571,0.200505
-6.7525,0.999606,1.00495,1,3,0,6.82473,0.238302
-7.21371,0.896904,1.00495,1,3,0,7.34618,0.14395
-6.77859,0.996283,1.00495,1,3,0,7.18303,0.219974
-6.74823,0.99997,1.00495,1,3,0,6.77746,0.247451
-6.75773,0.997865,1.00495,1,3,0,6.75911,0.232859
-6.75237,0.932775,1.00495,2,3,0,7.24257,0.238465
-6.82249,0.985621,1.00495,1,3,0,6.82964,0.203946
-6.86137,0.72321,1.00495,2,3,0,9.41868,0.193852
-6.80988,1,1.00495,1,1,0,6.85464,0.207844
-7.35456,0.923038,1.00495,2,3,0,7.50677,0.131546
-6.80684,0.992785,1.00495,1,3,0,7.30843,0.208844
-6.95009,0.842995,1.00495,2,3,0,7.96912,0.176655
-6.75657,0.988994,1.00495,1,3,0,7.02245,0.266578
-6.75657,0.691686,1.00495,1,3,0,8.07672,0.266578
-7.40919,0.899073,1.00495,2,3,0,7.42827,0.127293
-7.72736,0.957158,1.00495,1,1,0,7.76367,0.106774
-6.9813,0.978207,1.00495,1,3,0,7.63337,0.17172
-7.49421,0.929062,1.00495,1,3,0,7.49951,0.121166
-7.66846,0.992237,1.00495,2,3,0,7.74585,0.110126
-6.8419,0.917748,1.00495,1,3,0,8.27957,0.30658
-6.9592,0.929427,1.00495,1,3,0,7.28601,0.17517
-8.48908,0.720365,1.00495,1,3,0,9.42954,0.513887
-7.20285,0.787625,1.00495,1,3,0,9.94693,0.14501
-7.07997,1,1.00495,2,3,0,7.21588,0.158398
-6.88579,0.946919,1.00495,2,7,0,7.49222,0.319095
-6.74848,0.999091,1.00495,1,3,0,6.88863,0.246222
-6.76218,0.998136,1.00495,2,3,0,6.76376,0.27142
-7.63295,0.82057,1.00495,1,3,0,7.69725,0.434707
-7.42339,1,1.00495,1,1,0,7.73484,0.409988
-7.50139,0.975351,1.00495,1,1,0,7.69046,0.419563
-7.90011,0.878623,1.00495,1,1,0,8.06973,0.462436
-7.89241,1,1.00495,1,1,0,8.25072,0.461684
-7.58711,1,1.00495,1,1,0,8.00155,0.42956
-6.84632,0.796173,1.00495,2,3,0,8.73142,0.307948
-6.8138,1,1.00495,1,1,0,6.84893,0.297054
-7.79351,0.840079,1.00495,2,3,0,7.79398,0.103203
-7.70508,1,1.00495,1,1,0,7.91097,0.108022
-6.81401,1,1.00495,2,3,0,7.49214,0.297131
-6.92126,0.938975,1.00495,1,3,0,7.16623,0.181641
-7.33303,0.941385,1.00495,1,3,0,7.33701,0.133299
-6.89137,0.98943,1.00495,2,3,0,7.47788,0.187361
-6.74993,0.995259,1.00495,1,3,0,6.92227,0.257781
-8.03535,0.745168,1.00495,1,3,0,8.18654,0.47526
-7.409,1,1.00495,1,1,0,7.94999,0.408165
-7.21592,1,1.00495,1,1,0,7.45475,0.381629
-6.90855,1,1.00495,2,7,0,7.14171,0.183996
-7.48486,0.744344,1.00495,2,3,0,9.06438,0.121814
-6.94173,0.911815,1.00495,1,3,0,8.2228,0.332599
-7.21003,0.815755,1.00495,2,7,0,7.94699,0.144307
-6.75528,1,1.00495,2,3,0,7.11928,0.265258
-6.79959,0.991406,1.00495,1,3,0,6.80011,0.2915
-7.03088,0.908814,1.00495,1,3,0,7.32778,0.164658
-6.84183,0.988961,1.00495,2,3,0,7.16456,0.19863
-7.19369,0.94841,1.00495,1,3,0,7.20455,0.145917
-6.79725,0.995243,1.00495,2,3,0,7.24004,0.212208
-7.67558,0.839108,1.00495,1,3,0,7.86881,0.109712
-7.52928,1,1.00495,1,1,0,7.7453,0.118793
-7.52928,0.813649,1.00495,1,3,0,9.25274,0.118793
-7.29701,1,1.00495,1,1,0,7.53522,0.136338
-7.41436,0.887987,1.00495,2,3,0,8.68902,0.408846
-6.75662,0.937325,1.00495,2,3,0,7.81516,0.266623
-7.33246,0.876942,1.00495,1,3,0,7.38168,0.398144
-6.95055,1,1.00495,1,1,0,7.23204,0.334554
-6.76943,1,1.00495,1,3,0,6.90426,0.276443
-6.77394,0.991678,1.00495,1,3,0,6.82759,0.222285
-7.05951,0.954454,1.00495,2,3,0,7.15471,0.16093
-7.0117,1,1.00495,1,1,0,7.09128,0.167291
-6.79476,0.993258,1.00495,2,3,0,7.08193,0.213143
-7.02157,0.963692,1.00495,1,3,0,7.03018,0.165922
-6.86151,0.941528,1.00495,2,3,0,7.54994,0.312446
