# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = /Users/seanreed1/.cmdstanpy/cmdstan-2.22.1/examples/bernoulli/bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 26954
# output
#   file = /Users/seanreed1/BAYESIAN-REPOS/MY-RAOS-LECTURE/bernoulli-202010021115-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.65793,0.842533,1.13645,1,3,0,7.71755,0.110744
-7.815,0.973896,1.13645,1,1,0,7.97335,0.102083
-7.34407,1,1.13645,1,1,0,7.77201,0.132395
-7.07193,0.955944,1.13645,2,3,0,7.92779,0.159381
-6.92506,0.961492,1.13645,2,3,0,7.48293,0.180957
-8.37364,0.423569,1.13645,2,3,0,10.8964,0.504613
-6.92851,1,1.13645,1,3,0,8.33127,0.180343
-6.86803,1,1.13645,1,1,0,6.93599,0.192333
-7.85917,0.84233,1.13645,1,3,0,7.90518,0.0998416
-7.41947,1,1.13645,1,1,0,7.83944,0.126522
-7.67855,0.889561,1.13645,1,3,0,8.55861,0.439702
-8.45918,0.709226,1.13645,1,1,0,8.8029,0.511517
-6.8801,1,1.13645,1,1,0,7.8152,0.31759
-6.76392,1,1.13645,2,3,0,6.83841,0.272716
-6.95208,0.933446,1.13645,1,1,0,6.95211,0.33489
-7.23373,0.968369,1.13645,2,3,0,7.23533,0.142039
-6.85407,1,1.13645,1,3,0,7.13623,0.195579
-7.0265,0.955411,1.13645,1,1,0,7.03404,0.165249
-7.60974,0.879761,1.13645,1,1,0,7.61169,0.113647
-7.11562,1,1.13645,1,1,0,7.52049,0.154216
-7.0345,1,1.13645,1,1,0,7.15569,0.164174
-7.03137,1,1.13645,1,1,0,7.11035,0.164592
-7.03137,0.883745,1.13645,1,3,0,7.8308,0.164592
-7.03137,0.731786,1.13645,1,3,0,8.99822,0.164592
-6.85988,0.954669,1.13645,2,3,0,7.67103,0.1942
-7.31745,0.904943,1.13645,2,3,0,7.65276,0.396109
-6.91258,1,1.13645,2,3,0,7.34979,0.183237
-7.20744,0.929818,1.13645,1,1,0,7.21425,0.14456
-8.02316,0.854832,1.13645,1,1,0,8.02517,0.0921471
-7.26069,1,1.13645,1,1,0,7.88702,0.13955
-6.75205,0.97029,1.13645,1,3,0,7.21631,0.261324
-6.78575,0.992839,1.13645,2,3,0,6.79502,0.216755
-6.74878,0.994799,1.13645,2,3,0,6.80641,0.254904
-6.75382,0.998445,1.13645,1,3,0,6.75604,0.236708
-6.91696,0.961626,1.13645,1,3,0,6.92385,0.182425
-9.13948,0.681454,1.13645,1,3,0,9.47536,0.0566034
-7.84243,1,1.13645,1,1,0,8.96782,0.100682
-7.25423,1,1.13645,1,1,0,7.74945,0.140138
-6.74974,0.938351,1.13645,2,3,0,7.53429,0.24271
-7.08768,0.910661,1.13645,1,3,0,7.11344,0.361068
-7.06767,1,1.13645,1,1,0,7.20047,0.357556
-6.80362,0.988979,1.13645,2,3,0,7.17012,0.209938
-6.91016,0.962305,1.13645,2,3,0,7.04777,0.325239
-6.84326,1,1.13645,1,1,0,6.91264,0.307004
-7.58637,0.742154,1.13645,1,1,0,7.59567,0.429477
-6.78094,1,1.13645,1,3,0,7.27396,0.282948
-6.78589,0.868799,1.13645,2,3,0,7.22821,0.285403
-6.74884,0.963252,1.13645,2,3,0,6.93517,0.244954
-6.93558,0.949609,1.13645,1,3,0,6.9512,0.33121
-6.76536,1,1.13645,1,1,0,6.87344,0.273746
-6.99018,0.920559,1.13645,1,1,0,6.99019,0.342893
-6.77769,1,1.13645,1,1,0,6.9123,0.281242
-6.74872,0.905813,1.13645,2,3,0,7.16559,0.245347
-6.74805,0.824117,1.13645,2,3,0,7.61996,0.250909
-6.74842,0.999903,1.13645,2,3,0,6.7486,0.246471
-6.88395,0.963204,1.13645,1,3,0,6.8951,0.318611
-7.43226,0.801374,1.13645,1,1,0,7.45651,0.411101
-7.43226,0.384862,1.13645,1,1,0,8.85497,0.411101
-7.17329,1,1.13645,1,1,0,7.47201,0.37512
-6.93299,1,1.13645,2,3,0,7.1124,0.179555
-7.12981,0.949437,1.13645,1,3,0,7.39699,0.368164
-6.98141,0.934045,1.13645,2,3,0,7.48855,0.171705
-6.98141,0.948781,1.13645,1,1,0,7.17467,0.171705
-7.06833,0.900126,1.13645,2,3,0,8.10695,0.159826
-6.79923,1,1.13645,1,3,0,6.99445,0.211487
-6.97586,0.972901,1.13645,2,3,0,7.0424,0.339956
-6.81789,0.982926,1.13645,1,3,0,7.05776,0.205324
-6.81789,0.729333,1.13645,1,3,0,7.83387,0.205324
-6.99284,0.936852,1.13645,2,3,0,7.28469,0.17
-7.50472,0.963521,1.13645,2,3,0,7.50735,0.120447
-6.75299,0.913638,1.13645,2,3,0,7.92469,0.237674
-6.81889,0.978965,1.13645,2,3,0,6.86745,0.298903
-8.04171,0.75892,1.13645,2,3,0,8.13016,0.0913332
-6.82339,0.878798,1.13645,2,3,0,9.26133,0.300488
-6.82339,0.509857,1.13645,1,3,0,9.4115,0.300488
-6.94846,0.984972,1.13645,2,3,0,6.952,0.176925
-7.04936,0.975119,1.13645,1,1,0,7.08536,0.162226
-7.50867,0.904138,1.13645,1,1,0,7.51898,0.120177
-6.97767,1,1.13645,1,1,0,7.38861,0.172274
-7.18688,0.947233,1.13645,1,3,0,7.51103,0.377227
-6.84464,0.998734,1.13645,2,3,0,7.28402,0.19791
-6.84001,1,1.13645,1,1,0,6.86984,0.199102
-8.64715,0.633568,1.13645,1,3,0,8.87625,0.526064
-7.42447,1,1.13645,1,1,0,8.3316,0.410124
-7.81011,0.846095,1.13645,1,1,0,8.06011,0.453484
-7.60513,0.644227,1.13645,1,3,0,9.22796,0.113931
-7.24848,1,1.13645,2,3,0,7.58315,0.140666
-8.19383,0.83884,1.13645,1,1,0,8.19409,0.0850379
-7.25447,1,1.13645,1,1,0,8.02013,0.140116
-7.10462,1,1.13645,1,1,0,7.28129,0.155477
-7.60071,0.966864,1.13645,2,3,0,7.61377,0.114205
-7.79012,0.967979,1.13645,1,1,0,7.93055,0.103381
-8.8654,0.893384,1.13645,2,3,0,8.88082,0.541997
-7.43008,1,1.13645,1,1,0,8.45223,0.410828
-9.49498,0.405116,1.13645,1,1,0,9.69211,0.583258
-6.77234,1,1.13645,1,3,0,8.65176,0.223132
-7.27395,0.895752,1.13645,1,3,0,7.30347,0.13836
-6.75612,0.99021,1.13645,1,3,0,7.17213,0.234323
-6.75612,0.306578,1.13645,1,3,0,9.88758,0.234323
-6.87105,0.958438,1.13645,2,3,0,6.97533,0.315131
-6.74803,0.916213,1.13645,2,3,0,7.15358,0.250467
-7.92997,0.64597,1.13645,2,3,0,8.94748,0.0964043
-6.82978,0.985679,1.13645,2,3,0,8.03205,0.20186
-6.82978,0.792075,1.13645,1,3,0,7.8527,0.20186
-6.82978,0.549968,1.13645,1,3,0,8.67046,0.20186
-7.78675,0.834988,1.13645,1,3,0,7.84657,0.103559
-7.08899,1,1.13645,1,1,0,7.64241,0.157313
-8.09836,0.889275,1.13645,1,3,0,8.10363,0.0889121
-7.57257,1,1.13645,1,1,0,8.07537,0.115975
-7.50271,1,1.13645,1,1,0,7.71642,0.120584
-7.54953,0.991354,1.13645,1,1,0,7.71301,0.11746
-6.83463,0.914245,1.13645,2,3,0,8.42525,0.20053
-6.9094,0.923987,1.13645,2,3,0,7.4077,0.183835
-7.59326,0.823651,1.13645,2,3,0,8.2904,0.430258
-7.38314,0.751063,1.13645,1,3,0,8.60335,0.129288
-7.02431,1,1.13645,2,3,0,7.31802,0.165547
-6.75593,0.983475,1.13645,1,3,0,7.00858,0.265932
-6.8295,0.984395,1.13645,2,3,0,6.84805,0.201938
-8.09576,0.784892,1.13645,1,3,0,8.21951,0.0890214
-6.77112,0.944463,1.13645,1,3,0,7.94135,0.223797
-6.75229,0.994161,1.13645,2,3,0,6.80496,0.238569
-6.84976,0.976707,1.13645,1,3,0,6.85263,0.196628
-6.77837,0.96989,1.13645,2,3,0,7.09066,0.220079
-6.91973,0.961342,1.13645,1,3,0,6.98229,0.327537
-6.83086,1,1.13645,1,1,0,6.90778,0.303021
-6.79006,1,1.13645,2,3,0,6.81783,0.214974
-6.95945,0.90272,1.13645,2,3,0,7.39486,0.175129
-7.13961,0.979325,1.13645,2,3,0,7.14131,0.369763
-7.7954,0.756516,1.13645,1,1,0,7.91397,0.451986
-6.78094,1,1.13645,1,3,0,7.57808,0.218876
-6.89087,0.968577,1.13645,1,1,0,6.89148,0.187463
-6.80766,1,1.13645,1,1,0,6.87395,0.208572
-6.77004,1,1.13645,2,3,0,6.79688,0.276824
-6.84202,0.974217,1.13645,1,1,0,6.84468,0.306616
-6.75399,0.997821,1.13645,1,3,0,6.83454,0.236516
-6.74832,0.997622,1.13645,2,3,0,6.76623,0.246957
-6.75086,0.997579,1.13645,2,3,0,6.75937,0.240658
-7.90279,0.729154,1.13645,1,3,0,7.95462,0.462697
-7.19053,1,1.13645,1,1,0,7.73534,0.377788
-7.19053,0.421663,1.13645,1,1,0,8.42501,0.377788
-6.8423,0.979549,1.13645,1,3,0,7.27533,0.198508
-6.74812,0.995989,1.13645,2,3,0,6.86094,0.251768
-6.74812,0.53523,1.13645,1,3,0,8.21984,0.251768
-6.80309,0.985093,1.13645,1,3,0,6.80577,0.292929
-6.8086,0.997982,1.13645,1,1,0,6.82745,0.295092
-6.7486,0.999893,1.13645,1,3,0,6.79567,0.245761
-6.74802,1,1.13645,1,3,0,6.74845,0.249901
-7.36486,0.842028,1.13645,1,3,0,7.38784,0.402457
-6.79332,1,1.13645,1,1,0,7.14419,0.28882
-6.77476,0.8706,1.13645,2,3,0,7.2281,0.279621
-6.75088,1,1.13645,1,1,0,6.76652,0.259536
-6.76293,0.995867,1.13645,1,1,0,6.7631,0.271987
-6.74956,0.967544,1.13645,2,3,0,6.89588,0.256965
-6.78614,0.990283,1.13645,1,3,0,6.78645,0.285526
-6.82284,0.996038,1.13645,2,3,0,6.82304,0.203844
-6.92362,0.972487,1.13645,1,1,0,6.9317,0.181214
-9.60943,0.678645,1.13645,2,3,0,10.0003,0.0469386
-9.74072,0.996636,1.13645,2,3,0,10.1248,0.0445995
-10.8176,0.932807,1.13645,1,1,0,10.9266,0.0297389
-10.7874,1,1.13645,1,1,0,11.3159,0.0300707
-10.6741,1,1.13645,1,1,0,11.2395,0.0313517
-8.69648,0.85582,1.13645,1,3,0,10.4977,0.0680599
-6.92422,0.991075,1.13645,2,3,0,8.74596,0.181108
-7.69051,0.824093,1.13645,1,3,0,7.9919,0.440992
-7.38293,1,1.13645,2,3,0,7.79369,0.404816
-7.2109,1,1.13645,1,1,0,7.48005,0.380877
-6.80386,1,1.13645,1,1,0,7.05746,0.293236
-6.89603,0.966019,1.13645,1,1,0,6.90821,0.321734
-6.7709,0.997373,1.13645,2,3,0,6.92614,0.223915
-6.74919,0.999658,1.13645,2,3,0,6.77239,0.256077
-6.84436,0.973388,1.13645,1,3,0,6.86306,0.197981
-7.18936,0.964641,1.13645,2,3,0,7.18936,0.146351
-7.12016,1,1.13645,1,1,0,7.25471,0.153703
-6.77276,0.970688,1.13645,1,3,0,7.13448,0.278467
-6.75698,0.96234,1.13645,2,3,0,6.89934,0.266976
-6.75698,0.6115,1.13645,2,3,0,8.46329,0.266976
-6.76604,0.999008,1.13645,2,3,0,6.76614,0.226787
-6.76604,0.450702,1.13645,1,3,0,8.88185,0.226787
-6.76032,1,1.13645,1,1,0,6.76728,0.230742
-8.78313,0.585526,1.13645,1,3,0,8.87931,0.536104
-8.4641,1,1.13645,2,3,0,9.35249,0.511909
-7.12114,1,1.13645,1,1,0,7.98086,0.366735
-9.16761,0.413406,1.13645,1,1,0,9.24796,0.562593
-7.75901,1,1.13645,2,3,0,8.9094,0.105041
-6.77406,0.916476,1.13645,1,3,0,7.78305,0.27922
-6.74803,0.932668,1.13645,2,3,0,7.05081,0.250561
-7.28029,0.862068,1.13645,1,3,0,7.30034,0.39096
-7.11634,1,1.13645,1,1,0,7.34261,0.365937
-7.05976,0.83144,1.13645,2,3,0,7.81238,0.160898
-7.0174,0.953745,1.13645,2,3,0,7.60068,0.166497
-7.0306,0.903658,1.13645,2,3,0,7.72341,0.350772
-6.75818,0.857982,1.13645,2,3,0,7.53481,0.232475
-7.09404,0.860449,1.13645,2,3,0,7.52528,0.156713
-6.74808,0.987305,1.13645,1,3,0,7.04006,0.251383
-7.61695,0.836279,1.13645,2,3,0,7.81592,0.113204
-7.43776,1,1.13645,1,1,0,7.6996,0.125171
-6.79,0.919552,1.13645,2,3,0,8.06519,0.214997
-6.88969,0.971752,1.13645,1,1,0,6.89185,0.187702
-6.99674,0.972498,1.13645,1,1,0,7.01855,0.169428
-7.2835,0.935454,1.13645,1,1,0,7.30296,0.137516
-6.82784,0.974711,1.13645,2,3,0,7.5152,0.202405
-6.77976,1,1.13645,1,1,0,6.81732,0.219422
-7.82073,0.757165,1.13645,1,3,0,7.9326,0.454559
-7.19039,1,1.13645,2,3,0,7.70053,0.146247
-7.19039,0.868166,1.13645,1,1,0,7.7759,0.146247
-6.78076,0.980889,1.13645,2,3,0,7.3333,0.21896
-8.97684,0.358094,1.13645,2,3,0,11.624,0.0605042
-10.1513,0.904726,1.13645,1,1,0,10.2103,0.0381137
-7.22156,0.998148,1.13645,2,3,0,10.1284,0.143194
-6.74819,0.97917,1.13645,1,3,0,7.15731,0.252327
-7.06513,0.917726,1.13645,1,3,0,7.11932,0.160224
-7.01079,1,1.13645,1,1,0,7.11153,0.16742
-6.76001,1,1.13645,1,3,0,6.94619,0.230984
-6.81306,0.983913,1.13645,1,1,0,6.81316,0.206823
-6.81306,0.760369,1.13645,1,3,0,7.99411,0.206823
-6.97779,0.955567,1.13645,1,1,0,6.97986,0.172255
-7.51687,0.884245,1.13645,1,1,0,7.5179,0.119624
-7.40742,1,1.13645,1,1,0,7.62428,0.127427
-6.98423,1,1.13645,1,1,0,7.31635,0.171279
-6.81849,1,1.13645,1,1,0,6.94148,0.20514
-7.21259,0.899948,1.13645,1,3,0,7.3523,0.381131
-7.21998,0.996918,1.13645,1,1,0,7.40185,0.382235
-6.76383,0.671717,1.13645,2,3,0,8.49722,0.228222
-7.13654,0.918865,1.13645,1,3,0,7.15677,0.151886
-8.0872,0.88889,1.13645,1,3,0,8.08813,0.0893818
-7.90477,1,1.13645,1,1,0,8.248,0.0976066
-9.36495,0.827637,1.13645,1,1,0,9.36518,0.0516938
-9.08409,1,1.13645,2,3,0,9.62606,0.0578958
-6.95089,0.962303,1.13645,1,3,0,8.88285,0.176523
-6.80048,1,1.13645,1,1,0,6.90992,0.211041
-7.16675,0.904692,1.13645,2,3,0,7.47684,0.148662
-6.78598,0.943132,1.13645,2,3,0,7.63845,0.216656
-6.76041,1,1.13645,1,1,0,6.77927,0.230674
-6.77642,0.995052,1.13645,1,1,0,6.77832,0.221027
-6.97831,0.896213,1.13645,2,3,0,7.38623,0.172175
-6.86814,0.966578,1.13645,2,3,0,7.29949,0.192308
-7.26344,0.944595,1.13645,2,3,0,7.46352,0.38857
-6.93695,1,1.13645,1,1,0,7.18093,0.331523
-7.25939,0.877583,1.13645,1,1,0,7.3093,0.387991
-8.29658,0.638096,1.13645,1,1,0,8.45294,0.498228
-6.82383,1,1.13645,1,1,0,7.6998,0.300639
-6.9117,0.967215,1.13645,1,1,0,6.93112,0.325614
-6.86388,1,1.13645,1,1,0,6.93073,0.313124
-6.75896,1,1.13645,1,1,0,6.82626,0.268788
-6.7529,1,1.13645,2,3,0,6.75786,0.262482
-6.75009,0.994701,1.13645,2,3,0,6.7722,0.258089
-6.79074,0.984045,1.13645,2,3,0,6.82147,0.214701
-6.88289,0.969001,1.13645,2,3,0,6.98408,0.318332
-6.77931,1,1.13645,1,1,0,6.84876,0.282102
-6.75055,0.887114,1.13645,2,3,0,7.24624,0.241186
-7.1985,0.898746,1.13645,2,3,0,7.3857,0.145439
