# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = /Users/seanreed1/.cmdstanpy/cmdstan-2.22.1/examples/bernoulli/bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 26954
# output
#   file = /Users/seanreed1/BAYESIAN-REPOS/MY-RAOS-LECTURE/bernoulli-202010021115-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.26089,1,0.943257,1,1,0,7.7052,0.139532
-6.77596,0.98913,0.943257,2,3,0,7.33695,0.221255
-6.75753,1,0.943257,2,3,0,6.77066,0.267497
-6.85827,0.955313,0.943257,2,3,0,6.97694,0.194576
-6.8199,0.928288,0.943257,2,3,0,7.47335,0.204714
-6.8188,0.980545,0.943257,2,3,0,6.99109,0.205046
-10.9444,0.47484,0.943257,2,3,0,11.0309,0.0283895
-7.47648,1,0.943257,1,3,0,11.0871,0.122399
-6.76171,0.98948,0.943257,1,3,0,7.39137,0.229709
-7.52694,0.816593,0.943257,1,3,0,7.63173,0.422597
-7.0855,1,0.943257,1,1,0,7.44031,0.360689
-8.59122,0.552915,0.943257,1,1,0,8.6374,0.52182
-6.98861,0.882849,0.943257,2,3,0,9.52972,0.170624
-7.39741,0.917044,0.943257,1,1,0,7.40073,0.128188
-7.05281,1,0.943257,2,3,0,7.34101,0.161782
-6.88542,1,0.943257,1,1,0,7.02252,0.188582
-6.75882,0.991143,0.943257,2,3,0,6.94732,0.231936
-7.2196,0.822131,0.943257,2,3,0,7.76703,0.382177
-6.98877,1,0.943257,1,1,0,7.19472,0.342606
-7.04221,0.980501,0.943257,1,1,0,7.1193,0.352938
-6.80342,1,0.943257,2,3,0,7.03072,0.210009
-6.75938,1,0.943257,1,1,0,6.79101,0.231484
-6.77198,0.998711,0.943257,2,3,0,6.77199,0.278005
-6.77198,0.918259,0.943257,1,3,0,6.98701,0.278005
-6.79188,0.864364,0.943257,2,3,0,7.39728,0.214252
-6.80895,0.940123,0.943257,2,3,0,7.14347,0.295227
-6.74899,0.999433,0.943257,1,3,0,6.80222,0.24452
-6.90904,0.738021,0.943257,2,3,0,8.19841,0.183903
-6.80564,1,0.943257,2,3,0,6.88494,0.209249
-6.75565,0.995444,0.943257,1,3,0,6.81891,0.265646
-6.74813,0.985926,0.943257,2,3,0,6.82133,0.248129
-6.83129,0.978767,0.943257,1,3,0,6.84264,0.201443
-6.92193,0.977323,0.943257,1,1,0,6.93004,0.18152
-7.20049,0.979646,0.943257,2,3,0,7.20556,0.145243
-7.05211,1,0.943257,1,1,0,7.21067,0.161872
-7.63729,0.860971,0.943257,1,3,0,8.20153,0.435188
-6.81439,1,0.943257,2,3,0,7.33813,0.29727
-6.74912,0.983407,0.943257,2,3,0,6.8923,0.255902
-6.75441,0.998354,0.943257,1,1,0,6.75442,0.264302
-6.75319,0.994142,0.943257,2,3,0,6.78029,0.262855
-6.86812,0.970912,0.943257,1,3,0,6.86976,0.314318
-6.86812,0.708637,0.943257,1,1,0,7.45073,0.314318
-6.74871,1,0.943257,1,3,0,6.84826,0.245378
-6.88549,0.918383,0.943257,2,3,0,7.18496,0.188567
-6.75976,1,0.943257,1,3,0,6.85361,0.231183
-7.59186,0.822472,0.943257,1,3,0,7.74095,0.114757
-7.26464,0.89323,0.943257,2,3,0,8.46338,0.388741
-6.75251,1,0.943257,1,3,0,7.16866,0.238285
-6.97573,0.925918,0.943257,2,3,0,7.17345,0.33993
-6.75265,0.973687,0.943257,2,3,0,7.11812,0.238099
-6.76873,0.960324,0.943257,2,3,0,6.95785,0.275994
-7.70685,0.749291,0.943257,1,3,0,8.14125,0.107923
-7.33986,0.961232,0.943257,2,3,0,8.42001,0.132738
-7.40948,0.987281,0.943257,1,1,0,7.52289,0.127271
-7.24529,0.957709,0.943257,2,3,0,8.093,0.140961
-6.83617,1,0.943257,1,3,0,7.15087,0.200118
-7.29252,0.922895,0.943257,1,3,0,7.29984,0.136728
-7.18812,1,0.943257,2,3,0,7.34838,0.146476
-7.52253,0.938637,0.943257,1,1,0,7.5551,0.119243
-6.75057,0.957173,0.943257,1,3,0,7.53052,0.258997
-7.28859,0.866377,0.943257,1,3,0,7.30961,0.392124
-7.69913,0.60433,0.943257,1,3,0,9.04822,0.10836
-6.90322,1,0.943257,1,3,0,7.54849,0.185017
-7.22221,0.912667,0.943257,1,3,0,7.52554,0.382565
-6.89892,0.953355,0.943257,1,3,0,7.47509,0.185855
-6.77733,0.986561,0.943257,2,3,0,7.00684,0.220579
-6.79324,0.79952,0.943257,2,3,0,8.02603,0.213724
-6.75419,0.993387,0.943257,2,3,0,6.82564,0.264052
-6.75216,0.909217,0.943257,2,3,0,7.18237,0.238745
-7.28178,0.900079,0.943257,2,3,0,7.43644,0.137666
-7.79351,0.914047,0.943257,1,1,0,7.81421,0.103203
-7.79351,0.826596,0.943257,1,3,0,9.00619,0.103203
-6.76809,1,0.943257,2,3,0,7.57374,0.275579
-6.75407,1,0.943257,1,1,0,6.76414,0.263909
-6.75328,1,0.943257,1,1,0,6.75532,0.262958
-6.75328,0.716908,0.943257,1,3,0,7.99133,0.262958
-6.77383,0.981249,0.943257,2,3,0,6.83667,0.27909
-6.8824,0.983942,0.943257,2,3,0,6.88351,0.318201
-6.8824,0.212137,0.943257,1,3,0,11.3375,0.318201
-7.34876,0.924241,0.943257,2,3,0,7.35471,0.132014
-7.58627,0.958877,0.943257,1,1,0,7.65971,0.115107
-7.14023,1,0.943257,1,1,0,7.51451,0.151483
-7.52088,0.887719,0.943257,1,3,0,8.18684,0.421881
-6.8351,1,0.943257,1,1,0,7.27224,0.304412
-6.8351,0.823884,0.943257,2,3,0,7.52367,0.304412
-6.74869,0.979095,0.943257,2,3,0,6.93259,0.254604
-6.89782,0.921984,0.943257,2,3,0,7.14875,0.186072
-7.86753,0.853101,0.943257,1,3,0,7.92005,0.0994261
-8.74221,0.894501,0.943257,1,1,0,8.76626,0.066748
-6.84814,1,0.943257,2,3,0,8.21729,0.308504
-6.78959,1,0.943257,1,1,0,6.83545,0.28714
-6.74863,1,0.943257,1,3,0,6.77865,0.254364
-7.56258,0.805229,0.943257,1,3,0,7.60173,0.426751
-6.84828,0.980159,0.943257,1,3,0,7.66015,0.196995
-7.55257,0.831165,0.943257,1,3,0,7.81647,0.425593
-7.55257,0.336915,0.943257,1,1,0,9.32941,0.425593
-6.82481,1,0.943257,1,1,0,7.28814,0.300978
-7.65106,0.739278,0.943257,1,1,0,7.65138,0.436705
-7.44647,1,0.943257,1,1,0,7.80922,0.412872
-8.20823,0.423638,0.943257,1,3,0,10.2659,0.0844743
-8.51944,0.963759,0.943257,1,1,0,8.68396,0.0734693
-9.35961,0.921474,0.943257,1,1,0,9.4277,0.051804
-8.62362,1,0.943257,1,1,0,9.38477,0.0702205
-7.76332,1,0.943257,2,3,0,8.52819,0.104808
-6.75579,0.88153,0.943257,2,3,0,8.95932,0.234635
-7.0191,0.940629,0.943257,1,3,0,7.04211,0.166262
-6.76972,0.942748,0.943257,2,3,0,7.61681,0.224582
-7.71797,0.844783,0.943257,2,3,0,7.9473,0.107297
-6.99044,0.994098,0.943257,1,3,0,7.57294,0.170354
-6.81102,1,0.943257,1,1,0,6.94509,0.207474
-7.44535,0.676452,0.943257,2,3,0,9.13868,0.124619
-6.98813,1,0.943257,1,1,0,7.35037,0.170696
-7.09964,0.975464,0.943257,1,1,0,7.13588,0.156056
-8.56241,0.870079,0.943257,2,3,0,9.21235,0.519607
-7.15453,1,0.943257,1,1,0,8.07476,0.372161
-7.15453,0.290248,0.943257,1,1,0,9.06255,0.372161
-7.15453,0.357074,0.943257,1,1,0,8.75659,0.372161
-7.02605,1,0.943257,1,1,0,7.18979,0.349912
-7.63514,0.667102,0.943257,2,3,0,8.56174,0.112101
-7.6226,1,0.943257,1,1,0,7.81227,0.11286
-6.77803,0.897617,0.943257,2,3,0,8.13326,0.281424
-6.83315,0.981709,0.943257,1,1,0,6.83727,0.303778
-6.77356,1,0.943257,2,3,0,6.81912,0.222484
-6.78531,0.996729,0.943257,1,1,0,6.79052,0.216942
-6.85794,0.976744,0.943257,1,3,0,6.93583,0.311417
-7.12047,0.519698,0.943257,2,3,0,9.44085,0.366623
-8.4422,0.593857,0.943257,1,1,0,8.5037,0.510162
-7.27374,1,0.943257,1,1,0,8.09447,0.390036
-7.36086,0.966715,0.943257,1,1,0,7.54285,0.40193
-7.36086,0.884149,0.943257,1,1,0,7.7461,0.40193
-8.03955,0.762956,0.943257,1,1,0,8.21293,0.475647
-6.88973,1,0.943257,1,1,0,7.61047,0.320121
-6.78704,1,0.943257,2,3,0,6.86867,0.216212
-6.75446,1,0.943257,2,3,0,6.7802,0.264362
-6.78657,0.989181,0.943257,1,3,0,6.8085,0.216408
-7.71041,0.821498,0.943257,1,3,0,7.83347,0.107722
-6.78632,0.994008,0.943257,1,3,0,7.5967,0.216512
-6.8524,0.982451,0.943257,1,1,0,6.85471,0.195982
-6.91069,0.985508,0.943257,1,1,0,6.92757,0.183591
-6.91069,0.922546,0.943257,1,3,0,7.33629,0.183591
-7.02713,0.973001,0.943257,1,1,0,7.04725,0.165164
-7.62548,0.885926,0.943257,1,1,0,7.62549,0.112685
-7.17231,1,0.943257,1,1,0,7.55649,0.148087
-7.4079,0.98509,0.943257,2,3,0,7.45419,0.12739
-6.74953,0.999446,0.943257,2,3,0,7.36621,0.243183
-6.78217,0.992714,0.943257,2,3,0,6.79625,0.283574
-6.7483,1,0.943257,1,3,0,6.77364,0.252975
-7.46298,0.824768,0.943257,1,3,0,7.66401,0.123353
-6.93527,0.994771,0.943257,1,3,0,7.3487,0.17916
-7.40008,0.929347,0.943257,1,3,0,7.40008,0.127984
-6.75235,0.90739,0.943257,2,3,0,8.19973,0.238494
-6.84226,0.979246,0.943257,1,3,0,6.84644,0.198519
-6.74803,0.998546,0.943257,1,3,0,6.82983,0.250347
-6.77699,0.99234,0.943257,1,3,0,6.77992,0.280862
-10.5903,0.411498,0.943257,2,3,0,10.6002,0.032339
-7.68774,0.997208,0.943257,2,3,0,10.7483,0.10901
-6.90935,0.981464,0.943257,2,3,0,7.90953,0.183844
-6.84132,1,0.943257,1,1,0,6.90516,0.198762
-6.91638,0.981283,0.943257,1,1,0,6.92838,0.182532
-6.81571,1,0.943257,1,1,0,6.89499,0.205991
-8.01955,0.52091,0.943257,2,3,0,10.3138,0.0923069
-6.90837,1,0.943257,1,3,0,7.85172,0.18403
-6.74839,0.998727,0.943257,2,3,0,6.90903,0.253397
-8.11468,0.768517,0.943257,2,3,0,8.25155,0.0882321
-8.36086,0.969771,0.943257,1,1,0,8.53407,0.078813
-7.43438,1,0.943257,1,1,0,8.21804,0.125419
-6.84719,1,0.943257,1,3,0,7.31253,0.197267
-6.92101,0.972736,0.943257,1,3,0,7.0937,0.327838
-7.49298,0.91125,0.943257,2,3,0,7.51617,0.418553
-6.85401,0.993388,0.943257,2,3,0,7.65774,0.195593
-6.74803,0.975926,0.943257,2,3,0,7.02411,0.250514
-7.29924,0.863155,0.943257,1,3,0,7.33506,0.393605
-6.81635,1,0.943257,1,1,0,7.1276,0.297989
-6.7514,1,0.943257,1,3,0,6.79643,0.26036
-7.6778,0.538949,0.943257,2,3,0,9.44505,0.109583
-7.73706,0.990771,0.943257,1,1,0,7.9097,0.106238
-6.77524,0.996153,0.943257,2,3,0,7.7159,0.221616
-7.27782,0.745499,0.943257,2,3,0,8.45029,0.138016
-9.44419,0.518856,0.943257,2,3,0,12.3646,0.0500921
-6.75699,1,0.943257,2,3,0,8.92333,0.233512
-7.88288,0.745036,0.943257,1,3,0,7.99362,0.46075
-7.21916,1,0.943257,1,1,0,7.74204,0.382113
-6.74946,0.819197,0.943257,2,3,0,7.94705,0.243327
-6.77803,0.993224,0.943257,1,3,0,6.77904,0.220242
-9.05697,0.668322,0.943257,2,3,0,9.24855,0.0585419
-8.74483,1,0.943257,2,3,0,9.24288,0.066674
-8.74483,0.914157,0.943257,1,1,0,9.73246,0.066674
-9.7676,0.914549,0.943257,1,1,0,9.81757,0.0441376
-9.63562,1,0.943257,1,1,0,10.1078,0.0464606
-8.50873,1,0.943257,2,3,0,9.55503,0.0738143
-7.78632,0.856215,0.943257,1,3,0,10.3908,0.451056
-7.37884,1,0.943257,1,1,0,7.82171,0.404285
-8.13457,0.739387,0.943257,1,1,0,8.31059,0.484242
-7.49128,0.679262,0.943257,1,3,0,9.564,0.121369
-7.43515,1,0.943257,1,1,0,7.61549,0.125362
-6.82924,1,0.943257,2,3,0,7.27272,0.302481
-6.74811,0.989698,0.943257,2,3,0,6.88285,0.248324
-6.74811,0.541757,0.943257,1,3,0,9.22955,0.248324
-6.81737,0.982257,0.943257,1,3,0,6.82663,0.205481
-6.93755,0.988113,0.943257,2,3,0,6.94171,0.331657
-6.81296,0.982416,0.943257,1,3,0,7.04658,0.206855
-7.27695,0.916424,0.943257,1,3,0,7.29104,0.138093
-8.61345,0.765074,0.943257,1,3,0,9.60512,0.523516
-6.80885,1,0.943257,1,3,0,7.9489,0.29519
-7.47831,0.785684,0.943257,1,1,0,7.47837,0.416781
-7.47831,0.333395,0.943257,1,1,0,9.24761,0.416781
-7.00628,1,0.943257,1,1,0,7.35264,0.346099
-6.75285,0.966416,0.943257,2,3,0,7.1876,0.237855
-6.75031,1,0.943257,1,1,0,6.75243,0.241601
-6.80677,0.983512,0.943257,2,3,0,6.85031,0.208869
-7.50286,0.87198,0.943257,1,3,0,7.55369,0.120573
-7.14011,1,0.943257,1,1,0,7.45519,0.151496
-7.30035,0.968346,0.943257,1,1,0,7.35565,0.136051
-7.9149,0.845444,0.943257,1,3,0,8.8541,0.463874
-7.17658,1,0.943257,1,1,0,7.72626,0.375633
-8.43343,0.806866,0.943257,2,3,0,8.51498,0.509458
-7.48876,1,0.943257,2,3,0,8.26122,0.418045
-7.48876,0.864151,0.943257,1,1,0,7.95172,0.418045
-6.82497,1,0.943257,2,3,0,7.2486,0.301033
-6.77675,1,0.943257,1,1,0,6.81306,0.280727
-7.1727,0.891915,0.943257,2,3,0,7.38346,0.148046
-8.1617,0.802113,0.943257,1,3,0,8.95584,0.486641
-7.24018,1,0.943257,2,3,0,7.9762,0.141435
-8.05521,0.867508,0.943257,1,1,0,8.05546,0.0907478
-6.75715,0.979121,0.943257,2,3,0,8.17572,0.267134
-6.99633,0.793304,0.943257,2,3,0,7.69999,0.344128
-6.99633,0.443731,0.943257,1,1,0,8.27615,0.344128
-8.40768,0.446959,0.943257,1,3,0,9.90756,0.077182
-8.61687,0.976997,0.943257,1,1,0,8.83372,0.070425
-7.67645,1,0.943257,1,1,0,8.49569,0.109662
-6.81517,1,0.943257,1,3,0,7.54382,0.206159
-6.74817,0.980606,0.943257,2,3,0,6.95211,0.247868
-7.0938,0.914384,0.943257,1,3,0,7.16088,0.156743
-6.76765,0.974593,0.943257,1,3,0,7.137,0.275297
-6.97207,0.774885,0.943257,2,3,0,7.7707,0.339165
-6.99868,0.990319,0.943257,1,1,0,7.07276,0.344595
-8.38447,0.583689,0.943257,1,1,0,8.40974,0.505498
-7.34331,1,0.943257,1,1,0,8.11667,0.3996
-8.20001,0.710369,0.943257,1,1,0,8.35735,0.489988
-7.1971,0.844966,0.943257,1,3,0,8.98143,0.145578
-6.96439,1,0.943257,1,1,0,7.16008,0.174341
-7.43866,0.958518,0.943257,2,3,0,7.48313,0.411901
-6.8358,1,0.943257,1,1,0,7.22194,0.30464
-6.86679,0.989306,0.943257,1,1,0,6.8917,0.313946
-6.86679,0.524591,0.943257,1,3,0,9.41728,0.313946
-6.75163,1,0.943257,1,3,0,6.83215,0.260721
-7.51193,0.863175,0.943257,2,3,0,7.61932,0.119957
-7.30843,1,0.943257,1,1,0,7.54951,0.13536
-6.94709,0.928983,0.943257,2,3,0,7.67991,0.333792
-9.18448,0.575069,0.943257,2,3,0,9.1889,0.0555794
-8.17036,1,0.943257,1,1,0,9.09707,0.0859676
-7.01658,1,0.943257,2,3,0,7.81564,0.3481
-7.72376,0.602622,0.943257,2,3,0,8.87849,0.106974
-9.16985,0.82672,0.943257,1,3,0,9.17486,0.0559097
-7.89304,1,0.943257,1,1,0,9.01452,0.0981741
-7.37654,1,0.943257,1,1,0,7.83613,0.129802
-7.15082,1,0.943257,1,1,0,7.3767,0.150342
-11.6327,0.543181,0.943257,2,3,0,11.8012,0.0221396
-10.2867,1,0.943257,1,1,0,11.6191,0.036217
-8.64595,1,0.943257,1,1,0,10.1446,0.0695488
-8.02562,1,0.943257,1,1,0,8.6433,0.0920388
-7.19083,0.973735,0.943257,1,3,0,7.87614,0.146204
-7.60523,0.925472,0.943257,1,1,0,7.62759,0.113925
-7.60523,0.830516,0.943257,1,3,0,8.88305,0.113925
-6.99153,0.990642,0.943257,1,3,0,7.47857,0.170192
-6.96233,1,0.943257,1,1,0,7.03274,0.174668
-6.75047,0.990912,0.943257,1,3,0,6.95624,0.258821
-6.74869,1,0.943257,2,3,0,6.75004,0.245463
-6.92233,0.961191,0.943257,2,3,0,6.99556,0.181446
-6.86116,1,0.943257,1,1,0,6.92552,0.193901
-6.8154,0.907273,0.943257,2,3,0,7.44167,0.297642
-7.05626,0.964995,0.943257,2,3,0,7.06319,0.161342
-6.74893,0.996166,0.943257,2,3,0,7.06691,0.244709
-7.22197,0.886846,0.943257,1,3,0,7.3136,0.143155
-6.88803,1,0.943257,1,1,0,7.14528,0.188043
-8.64448,0.724586,0.943257,1,3,0,8.91755,0.0695927
-9.27089,0.942209,0.943257,1,1,0,9.39144,0.0536762
-7.85788,0.915783,0.943257,1,3,0,9.09817,0.0999059
-7.82039,1,0.943257,1,1,0,8.05354,0.101805
-8.15417,0.954536,0.943257,1,1,0,8.26897,0.0866171
-10.3434,0.838236,0.943257,2,3,0,11.1681,0.0354551
-10.0764,1,0.943257,1,1,0,10.652,0.0392103
-9.63375,1,0.943257,1,1,0,10.2841,0.0464945
-6.75103,0.813214,0.943257,1,3,0,10.0887,0.240382
-6.79883,0.98648,0.943257,1,3,0,6.81374,0.291182
-6.75496,1,0.943257,1,1,0,6.78467,0.264909
-6.9701,0.945344,0.943257,1,3,0,6.9738,0.338753
-6.9016,1,0.943257,2,3,0,6.9893,0.323133
-7.31038,0.859642,0.943257,1,1,0,7.33344,0.395142
-6.96319,0.929518,0.943257,1,3,0,7.68267,0.174531
-6.99097,0.99358,0.943257,1,1,0,7.03949,0.170275
-7.16829,0.961884,0.943257,1,1,0,7.19407,0.148503
-8.36814,0.861716,0.943257,1,3,0,8.39135,0.0785564
-6.74834,0.904456,0.943257,1,3,0,8.44785,0.246839
-7.06904,0.917547,0.943257,1,3,0,7.09904,0.357799
-8.14869,0.655877,0.943257,1,1,0,8.20117,0.485493
-7.02195,1,0.943257,1,1,0,7.74819,0.349131
-6.79984,1,0.943257,2,3,0,7.00943,0.211269
-7.28426,0.87718,0.943257,1,3,0,7.44435,0.391518
-7.09494,1,0.943257,1,1,0,7.31604,0.362318
-6.99671,0.913663,0.943257,1,3,0,7.53342,0.169434
-7.06977,0.951701,0.943257,2,3,0,7.53257,0.159647
-6.75618,1,0.943257,1,3,0,7.01314,0.234263
-6.81898,0.98933,0.943257,2,3,0,6.83639,0.298935
-7.143,0.694581,0.943257,2,3,0,8.2677,0.151183
-6.9165,1,0.943257,1,1,0,7.09951,0.182509
-8.02078,0.837688,0.943257,1,3,0,8.09026,0.0922523
-6.88171,1,0.943257,2,3,0,7.69489,0.318017
-6.77646,1,0.943257,1,1,0,6.84785,0.280572
-6.93343,0.948075,0.943257,1,1,0,6.93404,0.330721
-6.79605,1,0.943257,2,3,0,6.89084,0.290007
-6.75008,0.985713,0.943257,2,3,0,6.86169,0.258076
-6.80659,0.967639,0.943257,2,3,0,6.90157,0.294316
-7.07701,0.909228,0.943257,1,1,0,7.08025,0.359208
