# stan_version_major = 2
# stan_version_minor = 22
# stan_version_patch = 1
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = /Users/seanreed1/.cmdstanpy/cmdstan-2.22.1/examples/bernoulli/bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 26954
# output
#   file = /Users/seanreed1/BAYESIAN-REPOS/MY-RAOS-LECTURE/bernoulli-202010021115-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-7.16477,0.900102,1.08362,1,3,0,7.29255,0.373783
-7.17786,0.99841,1.08362,2,3,0,7.31941,0.375832
-7.51266,0.882707,1.08362,1,1,0,7.6269,0.420907
-7.58536,0.97269,1.08362,1,1,0,7.85013,0.429361
-6.83964,1,1.08362,1,1,0,7.32369,0.305867
-7.10753,0.912119,1.08362,1,1,0,7.11591,0.364458
-7.10753,0.556376,1.08362,1,3,0,8.75684,0.364458
-6.75473,1,1.08362,1,3,0,7.07373,0.23571
-6.76728,0.998841,1.08362,2,3,0,6.76767,0.22602
-6.76728,0.637104,1.08362,1,3,0,8.69118,0.22602
-6.79195,0.942182,1.08362,2,3,0,7.13828,0.214225
-6.95279,0.846189,1.08362,2,3,0,7.87357,0.176211
-8.76543,0.739811,1.08362,1,3,0,9.03859,0.0660945
-7.2972,0.968812,1.08362,1,3,0,8.58432,0.136322
-6.77161,1,1.08362,1,3,0,7.22116,0.223524
-7.67205,0.817269,1.08362,1,3,0,7.83356,0.109917
-8.10142,0.918076,1.08362,2,3,0,9.03865,0.0887842
-6.76608,1,1.08362,2,3,0,7.80104,0.274239
-7.28371,0.850795,1.08362,1,3,0,7.5363,0.137497
-7.28114,0.957171,1.08362,2,3,0,7.98732,0.137723
-7.17169,1,1.08362,1,1,0,7.32771,0.14815
-6.90035,1,1.08362,2,3,0,7.11383,0.185574
-7.15808,0.944488,1.08362,1,1,0,7.1609,0.149571
-7.1753,0.99661,1.08362,1,1,0,7.26452,0.147779
-7.09809,1,1.08362,1,1,0,7.22138,0.156237
-6.93401,1,1.08362,1,1,0,7.07746,0.179379
-7.342,0.96402,1.08362,2,3,0,7.36203,0.399425
-6.9899,1,1.08362,1,1,0,7.2625,0.342835
-7.57687,0.917197,1.08362,2,3,0,7.61302,0.428392
-6.88087,1,1.08362,1,1,0,7.33488,0.317795
-7.94639,0.681099,1.08362,1,1,0,7.94832,0.466905
-7.96406,0.993165,1.08362,1,1,0,8.40208,0.468589
-6.96786,1,1.08362,2,3,0,8.01273,0.173793
-6.74803,0.995689,1.08362,1,3,0,6.95118,0.249585
-6.9781,0.941765,1.08362,1,3,0,7.02757,0.172207
-7.30825,0.933944,1.08362,1,1,0,7.3134,0.135375
-6.89102,0.994116,1.08362,1,3,0,7.21756,0.187432
-6.89102,0.804989,1.08362,1,3,0,8.01653,0.187432
-8.38366,0.766708,1.08362,1,3,0,8.59331,0.0780129
-6.8273,0.984923,1.08362,1,3,0,8.3242,0.20256
-6.78415,1,1.08362,1,1,0,6.81935,0.217442
-7.86193,0.84026,1.08362,2,3,0,8.08404,0.0997041
-7.23514,1,1.08362,1,1,0,7.75919,0.141906
-9.33653,0.804681,1.08362,1,3,0,9.55964,0.0522833
-7.56774,0.98805,1.08362,2,3,0,9.726,0.116284
-6.74896,0.960102,1.08362,1,3,0,7.60178,0.255451
-6.74992,0.930468,1.08362,2,3,0,7.09864,0.242343
-6.74992,0.936215,1.08362,1,3,0,6.98616,0.242343
-6.756,0.972283,1.08362,2,3,0,6.89519,0.266003
-6.95394,0.941669,1.08362,1,3,0,7.03936,0.176022
-6.75155,1,1.08362,1,3,0,6.92218,0.239594
-6.75546,0.882535,1.08362,2,3,0,7.4046,0.234961
-7.09,0.79756,1.08362,2,3,0,8.01734,0.157193
-8.39852,0.852726,1.08362,1,3,0,8.4635,0.0774972
-7.9092,1,1.08362,1,1,0,8.4165,0.0973937
-7.73852,1,1.08362,1,1,0,8.02366,0.106158
-7.2548,1,1.08362,1,1,0,7.67231,0.140087
-6.79787,1,1.08362,2,3,0,7.14057,0.290781
-6.76158,0.973384,1.08362,2,3,0,6.91735,0.270947
-7.00174,0.88351,1.08362,2,3,0,7.37684,0.168706
-7.82212,0.891824,1.08362,1,3,0,7.83627,0.101717
-6.76609,0.977933,1.08362,1,3,0,7.77526,0.226752
-7.95743,0.756179,1.08362,1,3,0,8.24131,0.0951195
-8.42933,0.981139,1.08362,2,3,0,8.51711,0.0764433
-7.65995,1,1.08362,1,1,0,8.34189,0.110625
-6.74809,0.958027,1.08362,1,3,0,7.68939,0.251464
-7.19662,0.887616,1.08362,1,3,0,7.31664,0.145626
-7.05784,1,1.08362,1,1,0,7.20919,0.161141
-6.86624,1,1.08362,1,1,0,7.01711,0.192736
-6.84314,1,1.08362,1,1,0,6.8803,0.198293
-7.00013,0.963519,1.08362,1,1,0,7.0032,0.168938
-6.885,0.938847,1.08362,2,3,0,7.49494,0.318887
-6.885,0.632694,1.08362,1,1,0,7.69138,0.318887
-6.885,0.871483,1.08362,1,1,0,7.15268,0.318887
-7.71865,0.741522,1.08362,1,1,0,7.72348,0.443998
-8.28267,0.803551,1.08362,1,1,0,8.58121,0.497058
-7.12265,1,1.08362,2,3,0,8.19298,0.153423
-8.24021,0.850853,1.08362,2,3,0,8.77062,0.0832421
-8.24143,0.955537,1.08362,2,3,0,9.52776,0.0831958
-9.24664,0.901589,1.08362,1,1,0,9.26851,0.0542021
-9.14989,1,1.08362,1,1,0,9.55029,0.0563644
-8.18552,1,1.08362,1,1,0,9.07158,0.0853654
-12.7155,0.759643,1.08362,1,3,0,13.8251,0.0151034
-6.81445,0.832216,1.08362,2,7,0,11.6187,0.206384
-7.15285,0.927221,1.08362,2,3,0,7.3927,0.150125
-6.75968,0.974966,1.08362,1,3,0,7.19879,0.269404
-6.88369,0.960601,1.08362,1,3,0,6.95328,0.188942
-7.18548,0.972716,1.08362,2,3,0,7.19958,0.377012
-6.74957,1,1.08362,1,3,0,7.11005,0.243088
-6.75051,0.946405,1.08362,2,3,0,7.02826,0.258884
-7.05115,0.843374,1.08362,2,3,0,7.6216,0.161995
-6.7965,1,1.08362,1,3,0,6.99173,0.212488
-6.93454,0.988695,1.08362,2,3,0,6.93462,0.179287
-7.35561,0.971589,1.08362,2,3,0,7.35562,0.131462
-7.99589,0.832584,1.08362,1,3,0,9.12584,0.471591
-7.66448,0.580292,1.08362,1,3,0,9.94096,0.110359
-6.75601,0.98327,1.08362,2,3,0,7.76164,0.26602
-6.85904,0.975127,1.08362,1,3,0,6.85994,0.311737
-6.74816,1,1.08362,1,3,0,6.83593,0.252091
-6.96303,0.913396,1.08362,2,3,0,7.21219,0.337255
-7.85475,0.721174,1.08362,1,1,0,7.87396,0.457969
-7.3439,1,1.08362,1,1,0,7.82206,0.39968
-6.92806,0.932866,1.08362,1,3,0,7.69001,0.180422
-6.79703,0.908046,1.08362,2,3,0,7.56074,0.290424
-7.16002,0.715066,1.08362,2,3,0,8.21359,0.149367
-7.7023,0.969012,1.08362,2,3,0,7.70731,0.10818
-7.68443,1,1.08362,1,1,0,7.87883,0.109201
-6.78125,0.904684,1.08362,2,3,0,8.66425,0.283106
-6.76517,0.985442,1.08362,2,3,0,6.86355,0.22734
-7.50103,0.846,1.08362,1,3,0,7.62532,0.120698
-6.82779,0.910348,1.08362,2,3,0,7.96356,0.301994
-6.82779,0.265774,1.08362,2,7,0,10.7945,0.301994
-7.29637,0.921791,1.08362,2,3,0,7.30676,0.136394
-6.7483,0.978945,1.08362,1,3,0,7.29455,0.252935
-8.00434,0.429722,1.08362,2,3,0,10.2445,0.472382
-6.8809,1,1.08362,1,1,0,7.60041,0.317801
-6.82785,1,1.08362,1,1,0,6.88144,0.302015
-7.12266,0.622319,1.08362,2,3,0,8.72888,0.366986
-7.02757,1,1.08362,2,3,0,7.17047,0.3502
-7.02757,0.346438,1.08362,2,3,0,11.219,0.3502
-7.03245,0.999422,1.08362,2,3,0,7.12564,0.351121
-6.78064,1,1.08362,1,3,0,6.9494,0.282796
-6.79819,0.947211,1.08362,2,3,0,7.01069,0.290913
-7.86397,0.758389,1.08362,1,3,0,7.86938,0.458885
-6.92335,1,1.08362,1,1,0,7.53161,0.328389
-6.97591,0.981946,1.08362,1,1,0,7.02612,0.339967
-6.76422,1,1.08362,1,3,0,6.90898,0.272932
-6.84434,0.988713,1.08362,2,3,0,6.84447,0.307339
-8.02884,0.734416,1.08362,1,3,0,8.02895,0.474659
-7.71566,1,1.08362,1,1,0,8.22647,0.443681
-7.13679,1,1.08362,1,1,0,7.58293,0.369304
-6.76477,1,1.08362,1,3,0,7.02033,0.273327
-6.75451,0.991788,1.08362,2,3,0,6.81009,0.235944
-6.91519,0.963803,1.08362,2,3,0,7.00052,0.182752
-7.01027,0.978746,1.08362,1,1,0,7.03236,0.167492
-8.71843,0.777756,1.08362,1,3,0,8.91702,0.0674263
-6.77088,0.85275,1.08362,1,3,0,9.18551,0.277341
-7.02364,0.884398,1.08362,2,3,0,7.37684,0.165639
-7.20464,0.963447,1.08362,1,1,0,7.23212,0.144834
-7.78474,0.903631,1.08362,1,1,0,7.79011,0.103665
-7.32244,1,1.08362,2,3,0,7.73367,0.134179
-8.05921,0.887941,1.08362,1,1,0,8.06211,0.0905752
-6.84121,0.995625,1.08362,2,3,0,8.06269,0.19879
-6.93259,0.978262,1.08362,1,1,0,6.94116,0.179625
-6.77526,0.973516,1.08362,2,3,0,7.07149,0.279904
-6.79286,0.998146,1.08362,2,3,0,6.79865,0.288617
-8.86277,0.586002,1.08362,1,3,0,8.88743,0.54181
-9.04432,0.932312,1.08362,1,1,0,9.82054,0.55438
-7.3484,1,1.08362,2,3,0,8.49421,0.400279
-7.28525,1,1.08362,1,1,0,7.5048,0.391656
-6.74987,0.876432,1.08362,2,3,0,7.84797,0.242448
-7.15223,0.925967,1.08362,2,3,0,7.26001,0.150191
-6.78639,1,1.08362,1,3,0,7.07889,0.216483
-6.81025,0.993795,1.08362,1,1,0,6.81631,0.207722
-6.81025,0.870344,1.08362,1,3,0,7.41008,0.207722
-6.75178,0.996461,1.08362,1,3,0,6.81861,0.260942
-6.96419,0.947133,1.08362,1,3,0,6.97267,0.337501
-6.74894,1,1.08362,1,3,0,6.93201,0.244679
-6.74869,1,1.08362,1,1,0,6.74901,0.245449
-6.74869,0.662726,1.08362,1,3,0,7.9714,0.245449
-6.75389,0.998409,1.08362,1,3,0,6.75665,0.263705
-6.80237,0.992411,1.08362,2,3,0,6.80736,0.210375
-7.29701,0.874884,1.08362,1,3,0,7.48544,0.393296
-6.75471,1,1.08362,1,3,0,7.22394,0.235733
-6.75469,0.879792,1.08362,2,3,0,7.43952,0.235758
-6.75502,0.943609,1.08362,2,3,0,7.05616,0.264984
-6.75568,0.99382,1.08362,2,3,0,6.78506,0.26568
-6.84196,0.972927,1.08362,1,3,0,6.88777,0.198597
-9.60448,0.640679,1.08362,2,3,0,9.77996,0.0470295
-7.92763,0.908854,1.08362,1,3,0,9.43304,0.096515
-6.82358,0.878548,1.08362,2,3,0,10.6189,0.203628
-6.78329,1,1.08362,1,1,0,6.81647,0.217819
-6.80472,0.984219,1.08362,2,3,0,6.90396,0.293578
-7.19061,0.708875,1.08362,2,3,0,8.24727,0.146225
-6.92893,1,1.08362,1,1,0,7.13914,0.180269
-6.87241,1,1.08362,1,1,0,6.93554,0.19136
-7.17412,0.978058,1.08362,2,3,0,7.17419,0.147899
-8.56374,0.845387,1.08362,1,3,0,8.62367,0.072064
-6.81,1,1.08362,2,3,0,8.10924,0.29563
-6.80127,0.947633,1.08362,2,3,0,7.06716,0.210761
-6.75941,0.956582,1.08362,2,3,0,7.10877,0.231456
-6.77121,0.996768,1.08362,1,1,0,6.7726,0.223747
-6.76657,0.851083,1.08362,2,3,0,7.68737,0.226458
-6.76282,1,1.08362,1,1,0,6.76893,0.228919
-6.85758,0.980792,1.08362,1,3,0,6.85861,0.194741
-7.06355,0.953404,1.08362,1,1,0,7.06539,0.160421
-7.1695,0.978624,1.08362,1,1,0,7.21801,0.148376
-6.89259,1,1.08362,2,3,0,7.10932,0.187115
-6.85877,0.978123,1.08362,2,3,0,7.122,0.194461
-6.85328,0.895562,1.08362,2,3,0,7.79548,0.195767
-6.78814,1,1.08362,1,1,0,6.83867,0.215755
-6.88549,0.975516,1.08362,1,1,0,6.88598,0.188567
-6.74986,0.996367,1.08362,2,3,0,6.90596,0.242467
-6.78298,0.992371,1.08362,1,3,0,6.78441,0.217958
-6.82223,0.989828,1.08362,1,1,0,6.82565,0.204023
-6.97783,0.951517,1.08362,1,3,0,7.14596,0.340365
-7.04481,0.976633,1.08362,1,1,0,7.11228,0.353419
-6.86835,1,1.08362,2,3,0,6.99378,0.192261
-6.8261,0.981925,1.08362,2,3,0,7.04593,0.202902
-6.96533,0.988976,1.08362,2,3,0,6.96758,0.174192
-6.77175,0.966707,1.08362,2,3,0,7.1495,0.277866
-6.94677,0.842884,1.08362,2,3,0,7.49624,0.33372
-7.16951,0.974651,1.08362,2,3,0,7.2118,0.374528
-7.17606,0.820467,1.08362,1,3,0,7.99242,0.1477
-7.96407,0.888926,1.08362,1,3,0,7.96444,0.0948131
-9.22429,0.866308,1.08362,1,1,0,9.22451,0.0546926
-9.68414,0.988752,1.08362,2,3,0,9.87522,0.0455903
-6.89894,1,1.08362,2,3,0,8.91486,0.322468
-7.38283,0.841874,1.08362,1,1,0,7.39801,0.404803
-6.80892,0.993047,1.08362,2,3,0,7.50359,0.208155
-6.74825,0.998691,1.08362,1,3,0,6.80527,0.252703
-7.11299,0.906897,1.08362,1,3,0,7.21014,0.154515
-7.4314,0.980408,1.08362,2,3,0,7.45225,0.125638
-7.85382,0.935408,1.08362,1,1,0,7.8968,0.100109
-8.22951,0.951994,1.08362,1,1,0,8.32857,0.0836516
-7.53041,1,1.08362,1,1,0,8.1438,0.118718
-7.29608,1,1.08362,1,1,0,7.54968,0.136419
-8.07157,0.881192,1.08362,1,1,0,8.07249,0.0900453
-7.02413,0.984645,1.08362,2,3,0,8.31052,0.165571
-7.0363,0.997394,1.08362,1,1,0,7.09956,0.163935
-7.24526,0.986156,1.08362,2,3,0,7.27046,0.140964
-7.18565,1,1.08362,1,1,0,7.31649,0.146725
-6.92023,1,1.08362,1,1,0,7.13194,0.181826
-6.81026,0.909732,1.08362,2,3,0,7.79868,0.207718
-6.7578,0.99455,1.08362,1,3,0,6.83182,0.267749
-6.85783,0.968195,1.08362,1,3,0,6.91389,0.194682
-6.86569,0.967637,1.08362,2,3,0,7.12342,0.313635
-6.75838,0.951216,1.08362,2,3,0,7.07823,0.268274
-6.75838,0.599182,1.08362,1,3,0,8.77142,0.268274
-7.04405,0.860483,1.08362,2,3,0,7.5093,0.162914
-7.2394,0.987069,1.08362,2,3,0,7.2679,0.141507
-7.00971,0.969933,1.08362,2,3,0,7.64713,0.167571
-6.88331,1,1.08362,1,1,0,6.99238,0.18902
-6.74878,0.995953,1.08362,1,3,0,6.87945,0.254904
-6.92188,0.953684,1.08362,1,3,0,6.96844,0.181528
-8.34663,0.771462,1.08362,2,3,0,9.15646,0.502394
-6.79885,1,1.08362,1,3,0,8.19647,0.211627
-7.15941,0.933718,1.08362,1,3,0,7.17115,0.14943
-7.45551,0.94646,1.08362,1,1,0,7.48534,0.123886
-6.83347,0.930274,1.08362,1,3,0,7.71908,0.303883
-7.00804,0.94245,1.08362,1,1,0,7.01895,0.346444
-6.79629,0.779806,1.08362,2,3,0,7.93065,0.290107
-6.77626,0.988943,1.08362,2,3,0,6.86943,0.221107
-7.10655,0.94283,1.08362,2,3,0,7.24159,0.364293
-7.22093,0.95917,1.08362,1,1,0,7.32916,0.382376
-6.80617,1,1.08362,1,1,0,7.08005,0.294152
-6.74964,1,1.08362,1,3,0,6.7912,0.257157
-6.74823,0.998711,1.08362,2,3,0,6.75643,0.247457
-6.82229,0.941592,1.08362,2,3,0,7.0665,0.204006
-6.82229,0.510367,1.08362,1,3,0,9.32909,0.204006
-6.93938,0.988741,1.08362,2,3,0,6.94033,0.332071
-6.86212,1,1.08362,1,1,0,6.93988,0.312621
-6.86705,0.998346,1.08362,1,1,0,6.90293,0.314019
-6.82311,0.979948,1.08362,1,3,0,7.00723,0.203766
-7.90738,0.808624,1.08362,1,3,0,8.05164,0.097481
-7.56764,1,1.08362,1,1,0,7.93081,0.11629
-6.81574,0.925289,1.08362,1,3,0,7.81931,0.297766
-6.97136,0.949116,1.08362,1,1,0,6.97868,0.339017
-8.97008,0.363413,1.08362,2,7,0,11.0832,0.0606734
-6.80371,0.961569,1.08362,2,3,0,9.66756,0.293177
-6.76452,0.994646,1.08362,1,3,0,6.83554,0.227766
-7.12799,0.917186,1.08362,2,3,0,7.34187,0.367865
-7.12799,0.74997,1.08362,1,1,0,7.67842,0.367865
-7.46656,0.882189,1.08362,1,1,0,7.56263,0.415347
-7.36892,1,1.08362,2,3,0,7.63725,0.40299
-7.36892,0.776606,1.08362,1,3,0,8.22612,0.40299
-6.77063,0.94452,1.08362,2,3,0,7.71283,0.224069
-6.74802,0.986903,1.08362,2,3,0,6.85185,0.249987
-6.85863,0.971353,1.08362,1,3,0,6.87114,0.311616
-6.81147,1,1.08362,1,1,0,6.85676,0.296186
-7.05528,0.906165,1.08362,2,3,0,7.30421,0.161467
-6.88529,1,1.08362,2,3,0,7.024,0.188607
-7.04035,0.947651,1.08362,1,3,0,7.31232,0.352594
-7.4502,0.860611,1.08362,1,1,0,7.51117,0.413334
-6.75697,1,1.08362,1,3,0,7.35293,0.233534
-7.28163,0.71452,1.08362,2,3,0,8.609,0.13768
-6.74844,0.912271,1.08362,2,3,0,8.0354,0.253622
-6.74822,1,1.08362,1,1,0,6.7484,0.252481
-6.74822,0.315993,1.08362,1,3,0,10.2058,0.252481
-6.74896,0.999518,1.08362,2,3,0,6.75079,0.244616
-6.82542,0.93668,1.08362,2,3,0,7.10033,0.203096
-7.0217,0.941431,1.08362,1,3,0,7.2039,0.349084
-6.81418,1,1.08362,1,1,0,6.95664,0.297194
-7.30012,0.543051,1.08362,2,3,0,9.28001,0.393727
-6.75003,0.871805,1.08362,2,3,0,7.88239,0.242137
-6.74949,0.904778,1.08362,2,3,0,7.26637,0.243257
-6.76733,0.974906,1.08362,2,3,0,6.88679,0.225991
-6.77971,0.969389,1.08362,2,3,0,6.94841,0.282314
-6.77971,0.835433,1.08362,1,3,0,7.24781,0.282314
-8.37027,0.662667,1.08362,1,3,0,8.39415,0.504337
-10.605,0.427486,1.08362,1,1,0,11.0159,0.643485
-8.60595,1,1.08362,1,1,0,10.3586,0.522945
-6.76109,1,1.08362,1,3,0,8.02879,0.270558
-6.83444,0.989376,1.08362,2,3,0,6.83904,0.200583
-6.77476,0.989836,1.08362,2,3,0,6.9189,0.221862
-7.19861,0.914422,1.08362,1,3,0,7.23339,0.145428
-6.89702,1,1.08362,2,3,0,7.13284,0.186229
-7.63225,0.922942,1.08362,2,3,0,7.82704,0.434629
-8.66679,0.669601,1.08362,1,1,0,8.89967,0.527538
-7.37942,1,1.08362,1,1,0,8.30138,0.40436
-8.43351,0.666902,1.08362,1,1,0,8.57514,0.509465
-6.83289,1,1.08362,1,3,0,8.3733,0.201003
-6.76178,0.992289,1.08362,1,3,0,6.86357,0.271105
-6.84705,0.973388,1.08362,1,1,0,6.84705,0.308171
-8.09734,0.769069,1.08362,2,3,0,8.11582,0.0889552
-7.84388,1,1.08362,1,1,0,8.19227,0.100609
-6.74833,0.950479,1.08362,1,3,0,7.88123,0.246927
-7.08419,0.813305,1.08362,2,3,0,7.84728,0.157888
-6.88682,1,1.08362,1,1,0,7.04486,0.188292
-6.88682,0.744093,1.08362,1,3,0,8.25021,0.188292
-7.16235,0.91993,1.08362,1,3,0,7.46287,0.373402
-7.44917,0.899016,1.08362,1,1,0,7.56162,0.413207
-7.04417,0.88668,1.08362,1,3,0,8.0348,0.162898
-6.75518,0.933088,1.08362,2,3,0,7.73437,0.235249
-6.76714,0.99344,1.08362,2,3,0,6.79768,0.226106
-6.74924,0.999,1.08362,1,3,0,6.76956,0.256205
-7.11302,0.909785,1.08362,1,3,0,7.13585,0.365381
-7.7415,0.79095,1.08362,1,1,0,7.81448,0.446407
-7.45883,0.673793,1.08362,1,3,0,9.2108,0.123649
-6.75105,0.981865,1.08362,1,3,0,7.42633,0.24036
-6.76367,0.998412,1.08362,2,3,0,6.76476,0.272537
-6.79549,0.990066,1.08362,1,1,0,6.79693,0.289766
-6.79549,0.808337,1.08362,1,3,0,7.59073,0.289766
-6.75842,1,1.08362,1,1,0,6.78423,0.268306
-6.88853,0.932984,1.08362,2,3,0,7.10434,0.18794
-6.99813,0.957501,1.08362,1,3,0,7.26394,0.344487
-7.26696,0.907606,1.08362,1,1,0,7.32303,0.389072
-7.07002,1,1.08362,1,1,0,7.2822,0.357974
-6.7733,1,1.08362,1,3,0,6.97347,0.278781
-7.18004,0.820954,1.08362,2,3,0,7.74774,0.147294
-7.65598,0.918255,1.08362,1,1,0,7.66715,0.110859
-8.18512,0.819704,1.08362,1,3,0,9.79327,0.488692
-8.3342,0.943571,1.08362,1,1,0,8.8511,0.501366
-7.09079,1,1.08362,2,3,0,8.32584,0.157098
-6.81742,0.999005,1.08362,1,3,0,7.0267,0.205465
-6.77849,0.938024,1.08362,2,3,0,7.29097,0.220023
-6.77849,0.948466,1.08362,1,3,0,7.0136,0.220023
-6.86049,0.78644,1.08362,2,3,0,8.13841,0.194057
-6.86049,0.926699,1.08362,1,3,0,7.23067,0.194057
-7.78345,0.859948,1.08362,2,3,0,8.23102,0.450761
